,author,developer_reply,review,review_date,reviewer_ratings,star
52,Chris Mccolm,," So obviously Facebook is awesome. But my 1 star review is for the simple fact that you can't click on multiple messages to delete them. You have to delete EVERY message INDIVIDUALLY, which is crazy. It is 2020, every program EXCEPT the billion dollar Facebook can do this simple feature. Please fix!!...Full ReviewSo obviously Facebook is awesome. But my 1 star review is for the simple fact that you can't click on multiple messages to delete them. You have to delete EVERY message INDIVIDUALLY, which is crazy. It is 2020, every program EXCEPT the billion dollar Facebook can do this simple feature. Please fix!! EDIT.. So it has been over a year since I rated it last. And no changes since 🤷🏼‍♂️ Is it just me who likes this feature to delete multiple messages at once?","February 14, 2021",87,Rated 2 stars out of five stars
53,Avery Games,," Badly managed and glitchy. If somebody is out to ruin you they can easily do this Facebook has removed their customer support completely. if your account gets hacked the only thing you can do is delete your account and make a new one. Also, Facebook has no customer support like I mentioned, so if so...Full ReviewBadly managed and glitchy. If somebody is out to ruin you they can easily do this Facebook has removed their customer support completely. if your account gets hacked the only thing you can do is delete your account and make a new one. Also, Facebook has no customer support like I mentioned, so if somebody wants to report you if they even get the slightest bit offended at what you say, they can and the Facebook will side with them no matter how ridiculous it is...","February 8, 2021",524,Rated 1 stars out of five stars
54,Justin Vieira,," Everything great but... On the facebook app everything works great, feed, groups, notifications, everything, only thing I'm having any issues with is marketplace, i love marketplace but whenever I save a speech filter for cars and set reminders on updates, I get no updates, to make it even worse if ...Full ReviewEverything great but... On the facebook app everything works great, feed, groups, notifications, everything, only thing I'm having any issues with is marketplace, i love marketplace but whenever I save a speech filter for cars and set reminders on updates, I get no updates, to make it even worse if I click on my saved search it doesn't let me see listings like it says. I think marketplace should have it's own app, love marketplace better than Kijiji, hope this big gets fixed.","February 13, 2021",141,Rated 3 stars out of five stars
55,marjorie macaraig,, This happens to me many times. the app is not working and I need to use a mobile data since I can't use it using the wifi. One day it's fine and now it's not working again. Even if I reinstall it. Same thing happens all ovee again,"February 20, 2021",9,Rated 1 stars out of five stars
56,Eisenheim Ilst,," I can no longer add a 3D photo on my feed. And also.......this app can listen in to what you're saying. I had mentioned joining the USAF to someone the other day. And guess what......I started seeing USAF ads on my FB feed the following day. I NEVER searched for anything that had to do with the USAF...Full ReviewI can no longer add a 3D photo on my feed. And also.......this app can listen in to what you're saying. I had mentioned joining the USAF to someone the other day. And guess what......I started seeing USAF ads on my FB feed the following day. I NEVER searched for anything that had to do with the USAF. Not on FB, and not on Google. No privacy whatsoever. Uninstalling?? Yes.","February 7, 2021",2869,Rated 1 stars out of five stars
57,Mike Josephson,," Currently cannot fix any privacy settings,had them all off and now I get ads again from them looking at offline activity. All those billions you would think they can make an app work correctly. FIX IT. So now we are on 4 weeks of not being able to change privacy setting I had shutoff, that got turne...Full ReviewCurrently cannot fix any privacy settings,had them all off and now I get ads again from them looking at offline activity. All those billions you would think they can make an app work correctly. FIX IT. So now we are on 4 weeks of not being able to change privacy setting I had shutoff, that got turned back on without consent..getting ads for all stuff I search off of Facebook. You need to fix security settings.","February 20, 2021",71,Rated 1 stars out of five stars
58,Bobby S,," Censorship on a level of absurdity, frustrating, biased, and without recourse. Text taken out of context and made to be hate or bullying. The amount of ads has increased exponentially. Littered with propaganda and political correctness consuming most articles or posts. Friends posts are frequently m...Full ReviewCensorship on a level of absurdity, frustrating, biased, and without recourse. Text taken out of context and made to be hate or bullying. The amount of ads has increased exponentially. Littered with propaganda and political correctness consuming most articles or posts. Friends posts are frequently missing in news feeds, which has become commercial feeds. So sad to see this application falling so far and so fast.","February 21, 2021",172,Rated 1 stars out of five stars
59,RISEANDFALL,," Facebook is facebook. The app is nothing special but a little easier then facebook on a regular web browser, I think. A more customizable set of options, themes and colors kind of thing, would be cool, but it is what it is. Only 4 stars because I've been trying to join the damn beta version for as l...Full ReviewFacebook is facebook. The app is nothing special but a little easier then facebook on a regular web browser, I think. A more customizable set of options, themes and colors kind of thing, would be cool, but it is what it is. Only 4 stars because I've been trying to join the damn beta version for as long as I've used Facebook!!!","February 18, 2021",176,Rated 4 stars out of five stars
60,Fanny Eliza,," The app keeps kicking me out. I tried to unistalled it, and download it again and nothing seems to work. It's so frustrating I've never had any issues with it until now. My marketplace won't load, the app crashes. I try to get back in and it kicks me out within seconds of getting in. Please fix it😠...Full ReviewThe app keeps kicking me out. I tried to unistalled it, and download it again and nothing seems to work. It's so frustrating I've never had any issues with it until now. My marketplace won't load, the app crashes. I try to get back in and it kicks me out within seconds of getting in. Please fix it😠😠","February 9, 2021",94,Rated 1 stars out of five stars
61,Ansis Kristiāns Dāboliņš,," To be honest the app is great. It serves it's functions very well. However, I don't trust it. There's alot of rumors of it being able to turn on your microphone even if you disabled it in settings, the same with camera and so on...FB is not something i would recommend. Linkedin is better","February 12, 2021",222,Rated 1 stars out of five stars
62,Sarah Deming,," I used to love this app. But now I can't stand it. It has been taking soooooo long to load. Literally I click on a notification and it takes anywhere from 1 to 3 mins to load. It is so frustrating. I've restarted, closed it, logged out, checked my connection, etc. No resolution.","February 11, 2021",1293,Rated 1 stars out of five stars
63,Cory Hennelly,," News feed just repeats the same few posts from previous day/days ... Other then that it's all adds, used to enjoy marketplace but that's more adds then not .. updated my app, uninstalled/reinstalled countless times to try and correct the glitches and it's still the same , mine is updated to current ...Full ReviewNews feed just repeats the same few posts from previous day/days ... Other then that it's all adds, used to enjoy marketplace but that's more adds then not .. updated my app, uninstalled/reinstalled countless times to try and correct the glitches and it's still the same , mine is updated to current but still don't have dark mode like everyone else. Ppl who have low end phones even have it .. thinking about deleting the app .","February 5, 2021",218,Rated 2 stars out of five stars
64,Mr. BWare,," The Facebook app needs to be updated once again, cuz I'm having issues seeing my memories, ONCE AGAIN, please fix the memories ASAP! Please hurry up I need to see my memories! Please fix this bug so I can see my memories again. All I keep getting is ""try again later"" but it keeps saying the same thi...Full ReviewThe Facebook app needs to be updated once again, cuz I'm having issues seeing my memories, ONCE AGAIN, please fix the memories ASAP! Please hurry up I need to see my memories! Please fix this bug so I can see my memories again. All I keep getting is ""try again later"" but it keeps saying the same thing each time I try again later!!","February 8, 2021",288,Rated 1 stars out of five stars
65,gabbi cat,," Was fine until recent update. I've had dark mode for months on both the Facebook and messenger apps, but todays update took it away as an option and turned it back to white (despite my whole phone being in dark mode itself, with most apps responding to that switch by activating their own dark modes)...Full ReviewWas fine until recent update. I've had dark mode for months on both the Facebook and messenger apps, but todays update took it away as an option and turned it back to white (despite my whole phone being in dark mode itself, with most apps responding to that switch by activating their own dark modes). Very annoying and seriously reduced my desire to use the app at all. Please fix this.","February 21, 2021",132,Rated 3 stars out of five stars
66,Betty Roos,," It is alright except keeping my account to myself is geting more difficult. Deleting people from my 'friends' list. Or deleting extra acount pages. Instrctions are not clear. Also, unable to forward itens, externaly, as was able to do, just a few months ago. All in all, Facebook is an uncooperative ...Full ReviewIt is alright except keeping my account to myself is geting more difficult. Deleting people from my 'friends' list. Or deleting extra acount pages. Instrctions are not clear. Also, unable to forward itens, externaly, as was able to do, just a few months ago. All in all, Facebook is an uncooperative app, but, evidently, a fairly needed-soetimes- one.","February 14, 2021",90,Rated 3 stars out of five stars
67,Ceb Ruddy-Jox,," Lots of features in this rubbish app don't work, even moreso since they updated and absolutely ruined the look of Facebook. Things like checking messages within your pages result in cannot be displayed messages, it's just Facebook all over, semi functional, poorly designed, laggy, overly complicated...Full ReviewLots of features in this rubbish app don't work, even moreso since they updated and absolutely ruined the look of Facebook. Things like checking messages within your pages result in cannot be displayed messages, it's just Facebook all over, semi functional, poorly designed, laggy, overly complicated, bad coding, overweight, slow, buggy rubbish","February 20, 2021",98,Rated 1 stars out of five stars
68,Isabelle Nighthawk,," Several times shortly after using Facebook, the individual app settings, to prevent apps from running in the background, got sabotaged. And the VPN connection got sabotaged as well. On Android 8 and lower it really harms the software of your devices. And even on Android 9 it still is heavily annoyin...Full ReviewSeveral times shortly after using Facebook, the individual app settings, to prevent apps from running in the background, got sabotaged. And the VPN connection got sabotaged as well. On Android 8 and lower it really harms the software of your devices. And even on Android 9 it still is heavily annoying. It keeps me from using Facebook, although I love Facebook very much. But phones are expensive, and so the phone not getting harmed is more important than Facebook.","February 6, 2021",2448,Rated 2 stars out of five stars
69,Lyle Stanfield,," I think Facebook is turning into something amazing however I would like to see a dark mode feature integrated into the app to save battery power and put less strain on my eyeballs when I'm using it at night. If that poses too many problems then I would suggest making a ""nite mode Facebook"" app that ...Full ReviewI think Facebook is turning into something amazing however I would like to see a dark mode feature integrated into the app to save battery power and put less strain on my eyeballs when I'm using it at night. If that poses too many problems then I would suggest making a ""nite mode Facebook"" app that would have all of the same features but maybe easier on the programming aspect. Save battery life and our eyeballs! Just an idea...","February 17, 2021",459,Rated 5 stars out of five stars
70,Shiara Mizrahi,," Took 3 days and creating a second profile but the reset codes finally came through. I have no clue how it got fixed. I hit it from every tech service since I couldn't get ahold of Facebook IT. From the phone app, to two different messenger apps, to Down Detector, to a link on a news story, to finall...Full ReviewTook 3 days and creating a second profile but the reset codes finally came through. I have no clue how it got fixed. I hit it from every tech service since I couldn't get ahold of Facebook IT. From the phone app, to two different messenger apps, to Down Detector, to a link on a news story, to finally just signing up for a new Facebook page and posting to let everyone know that I had new page because locked out of Facebook due to secondary authentication codes not coming through. Working now! 🤓","January 28, 2021",1635,Rated 4 stars out of five stars
71,maxx3719,, This really app really sucks I had to uninstall it and then reinstall it more like like remove the last update so I can install something else and then when I try to reinstall it the update it won't completely install it says something went wrong suggest Facebook Lite if not try again. But I've got ...Full ReviewThis really app really sucks I had to uninstall it and then reinstall it more like like remove the last update so I can install something else and then when I try to reinstall it the update it won't completely install it says something went wrong suggest Facebook Lite if not try again. But I've got plenty of space on my phone so I don't know what's going on. Facebook please fix.,"February 19, 2021",11,Rated 2 stars out of five stars
72,A Google user,," Really disliking the change to my marketplace 'Your Listings'. Having to filter everytime when I want to see the products I have for sale. Please change it back to having pending in the top section, available below and sold at the very bottom. And when things are sold or new are added they should be...Full ReviewReally disliking the change to my marketplace 'Your Listings'. Having to filter everytime when I want to see the products I have for sale. Please change it back to having pending in the top section, available below and sold at the very bottom. And when things are sold or new are added they should be newest to oldest, not messed up in no order","February 17, 2021",85,Rated 1 stars out of five stars
73,Jewess,," Censorship on a level of absurdity, frustrating, biased, and without recourse. Text taken out of context and made to be hate or bullying. The amount of ads has increased exponentially. Littered with propaganda and political correctness consuming most articles or posts. Friends posts are frequently m...Full ReviewCensorship on a level of absurdity, frustrating, biased, and without recourse. Text taken out of context and made to be hate or bullying. The amount of ads has increased exponentially. Littered with propaganda and political correctness consuming most articles or posts. Friends posts are frequently missing in news feeds, which has become commercial feeds. So sad to see this application falling so far and so fast.","February 18, 2021",1195,Rated 1 stars out of five stars
74,Phumulani Nkosi,," Facebook sent me a message saying my account was mistakenly disabled, I only got access for less than an hour I was then unable to gain access since last year August 2020. I successfully went through the recovery, and identity verification process which ended with them saying they sent an email whic...Full ReviewFacebook sent me a message saying my account was mistakenly disabled, I only got access for less than an hour I was then unable to gain access since last year August 2020. I successfully went through the recovery, and identity verification process which ended with them saying they sent an email which I never received. My heart is broken because I have lost my job because that account is linked to business pages I manged.","February 20, 2021",132,Rated 1 stars out of five stars
75,Kristofer Siddall,," Recently got a new S21 Ultra 5g and almost every time I open the app, it crashes immediately without interaction. I've changed passwords, cleared my cache, cleared the data, reinstalled the app, tried a VPN and I just factory reset my phone. Still crashing. Very unfortunate that Facebook doesn't off...Full ReviewRecently got a new S21 Ultra 5g and almost every time I open the app, it crashes immediately without interaction. I've changed passwords, cleared my cache, cleared the data, reinstalled the app, tried a VPN and I just factory reset my phone. Still crashing. Very unfortunate that Facebook doesn't offer any technical support, so I'm writing this review.","February 3, 2021",244,Rated 1 stars out of five stars
76,Adam Mazur,," Facebook seems to be, either, experiencing a very embarrassing error with the app where Australian pages including independent media pages are not loading, or, Facebook has conspired to unlawfully block access to Australian pages including independent media. As per your legal obligations, you are co...Full ReviewFacebook seems to be, either, experiencing a very embarrassing error with the app where Australian pages including independent media pages are not loading, or, Facebook has conspired to unlawfully block access to Australian pages including independent media. As per your legal obligations, you are compelled to either rectify the error without delay or submit your board for criminal prosecution and remove Facebook's criminal operations from Australia in its entirety. Your move, act responsibly..","February 18, 2021",137,Rated 1 stars out of five stars
77,Renee Baker,," Gets worse after every update! Marketplace isn't working now, keeps auto scrolling back to the top so I'm seeing the same things constantly. Every second post in my feed is an add. The newsfeed algorithm sux! I only see a very small percentage of my friends updates. Notifications come through many h...Full ReviewGets worse after every update! Marketplace isn't working now, keeps auto scrolling back to the top so I'm seeing the same things constantly. Every second post in my feed is an add. The newsfeed algorithm sux! I only see a very small percentage of my friends updates. Notifications come through many hours later. Doesn't even deserve 1 star.","January 30, 2021",845,Rated 1 stars out of five stars
78,Brian Campbell,, App worked great on my Galaxy S10 but keeps closing the app every time I open it on my Galaxy S21+ 5G. It will open to my profile and then close the whole app out. Takes 3-4 times to get it to stay open. Thought I needed to update the app or my phone. Both show no updates available. Definitely needs...Full ReviewApp worked great on my Galaxy S10 but keeps closing the app every time I open it on my Galaxy S21+ 5G. It will open to my profile and then close the whole app out. Takes 3-4 times to get it to stay open. Thought I needed to update the app or my phone. Both show no updates available. Definitely needs improvement on this operating system.,"February 10, 2021",437,Rated 1 stars out of five stars
79,Jonathan Minton,," Generally speaking I have had a good experience but of late I am frustrated by the volume of adverts that are popping up at the minute is ridiculous. While I expect a certain amount of advertising they are appearing between every 3-4 entries, 19/20 adverts bare no relevance to me or my preferences, ...Full ReviewGenerally speaking I have had a good experience but of late I am frustrated by the volume of adverts that are popping up at the minute is ridiculous. While I expect a certain amount of advertising they are appearing between every 3-4 entries, 19/20 adverts bare no relevance to me or my preferences, i have literally no interest in any form of gambling, jewellery or clothing based adverts yet that is all i see at the minute. I am blocking these adverts but dosnt work all the time","February 3, 2021",174,Rated 2 stars out of five stars
80,Jordane King,," Tried logging in from a new device, didn't get code been allmost over 24 hours and tried rasing it as issue but it say they cant work on request at the moement. Really should use emails as well to authenticate a user if the code is not working or if no one has access to phone, i can't even log into ...Full ReviewTried logging in from a new device, didn't get code been allmost over 24 hours and tried rasing it as issue but it say they cant work on request at the moement. Really should use emails as well to authenticate a user if the code is not working or if no one has access to phone, i can't even log into messenger same thing is happening, the messanger and fb is the only way i have with contact with family back home.","January 28, 2021",249,Rated 1 stars out of five stars
81,shawn nevaUmind,," 25% of your home page are ads. An ad after every 3rd post... Well beyond greedy. Not to mention how it autoscolls up anytime you look at a post. You cant do anything else on your phone or go back to the same spot on your news feed after tapping on a post. Also you are still unable to remove the stor...Full Review25% of your home page are ads. An ad after every 3rd post... Well beyond greedy. Not to mention how it autoscolls up anytime you look at a post. You cant do anything else on your phone or go back to the same spot on your news feed after tapping on a post. Also you are still unable to remove the storie bar. And they do not listen to their users feedback, or suggestions this will not be read or responded to. Also fb pays google for better rating. Look at the reviews its obvious not a 4.1 star app","February 25, 2021",80,Rated 1 stars out of five stars
82,Lori Young,," I used to love this app. Not so much anymore. My friends' posts and feeds are full of ""fact checkers"" and censorship. I like to make my opinions after reading ALL the information. I don't need Facebook to do it for me. I'm perfectly capable of thinking for myself. Social media should be just that- s...Full ReviewI used to love this app. Not so much anymore. My friends' posts and feeds are full of ""fact checkers"" and censorship. I like to make my opinions after reading ALL the information. I don't need Facebook to do it for me. I'm perfectly capable of thinking for myself. Social media should be just that- social. It has turned into a one-sided political narrative.","February 21, 2021",78,Rated 1 stars out of five stars
83,Deepthi Ganesh Enterprises,, The live option is gone in my business account for a week now it's effecting our business. It's showing everywhere else (in our personal accounts and our employees account as well). Don't know how the live option went missing from our business account. Please look into the matter ASAP.,"February 24, 2021",6,Rated 1 stars out of five stars
84,Alishka Santiago Diaz,," I used to love this app but like a week ago someone change the password from my account and I wasn't able to get my account back because facebook ask for an ID and a bunch of things. Later a make a new account and facebook block tge account for no reason I wasn't able to get that one back neither. I...Full ReviewI used to love this app but like a week ago someone change the password from my account and I wasn't able to get my account back because facebook ask for an ID and a bunch of things. Later a make a new account and facebook block tge account for no reason I wasn't able to get that one back neither. I litterary have 2 emails 🙄🙄 nut nah they decide to give me 1 option. The email I can't use😐. I make a new!! one again now I can't see the bar that says ""people you may know"". Like can you explain?","February 5, 2021",241,Rated 1 stars out of five stars
85,Arnab Kundu,, this is to inform u that the Suggested videos doesn’t work in my FB account and also not enable video tab. I used to watch a video and then it would still down to another video. But I don’t see that option anymore. After repeated logged the problem through my FB account(Report a problem) but not sol...Full Reviewthis is to inform u that the Suggested videos doesn’t work in my FB account and also not enable video tab. I used to watch a video and then it would still down to another video. But I don’t see that option anymore. After repeated logged the problem through my FB account(Report a problem) but not solved till now. plz look into the matter and do the same as an early date.,"February 2, 2021",331,Rated 4 stars out of five stars
86,James Ell,," Lately I have had limited access to my account. I cannot post, like, or comment. I can message certain people but not others. I can change my profile picture and my display photo, but that is all. I have contacted the fb help people, but no reply and still no fix to my account. They are absolutely u...Full ReviewLately I have had limited access to my account. I cannot post, like, or comment. I can message certain people but not others. I can change my profile picture and my display photo, but that is all. I have contacted the fb help people, but no reply and still no fix to my account. They are absolutely useless and I have been a customer for 12 years, you would think that would count for something. Thinking of taking my social media presence elsewhere 😡","January 30, 2021",195,Rated 1 stars out of five stars
87,Kaizargh,," The whole edit profile option is hell buggy, no add music option in the app, you cant add games, no hide section, add section, sometimes things dont work,changes are not saved. And when you are instructed to use VPN from youtube, the app gets crazy over identity confirmation, automatically logs you ...Full ReviewThe whole edit profile option is hell buggy, no add music option in the app, you cant add games, no hide section, add section, sometimes things dont work,changes are not saved. And when you are instructed to use VPN from youtube, the app gets crazy over identity confirmation, automatically logs you out from messengers in another devices. This is just violent. THe previous version was loads better.","January 30, 2021",172,Rated 2 stars out of five stars
88,A Google user,, Ads every third post on my feed is monotonous. The option of hiding every ad individually and marking as irrelevant doesn't work as another ad will come up with the same content. Surely its simple to hide ALL ads. I'd rather see what my friends are doing than be interrupted by endless ads. I'm highl...Full ReviewAds every third post on my feed is monotonous. The option of hiding every ad individually and marking as irrelevant doesn't work as another ad will come up with the same content. Surely its simple to hide ALL ads. I'd rather see what my friends are doing than be interrupted by endless ads. I'm highly confident this review will be ignored by Facebook Inc.,"February 2, 2021",694,Rated 1 stars out of five stars
89,Ben Liow,, It has been years...... Still unable to select photos from another folder other than gallery in Android FB app when wanting to add photos in comments. At present the Android FB app allow me to only choose photos in the gallery for posting. There's no option to allow me to switch to another folder to...Full ReviewIt has been years...... Still unable to select photos from another folder other than gallery in Android FB app when wanting to add photos in comments. At present the Android FB app allow me to only choose photos in the gallery for posting. There's no option to allow me to switch to another folder to choose photos. This is frustrating because I cannot access photos which I've organised in different folders on my Android phone. Kindly address this issue.,"February 20, 2021",2032,Rated 3 stars out of five stars
90,Sherry Watson,," View your settings. There were alot of files that Facebook did not need access to. I went in and changed. I am curious if they will switch back on the next update. Like my camera in my house, my lighting app in my house, check your settings. There's no reason for a social media platform to have acce...Full ReviewView your settings. There were alot of files that Facebook did not need access to. I went in and changed. I am curious if they will switch back on the next update. Like my camera in my house, my lighting app in my house, check your settings. There's no reason for a social media platform to have access to those apps.","February 20, 2021",49,Rated 3 stars out of five stars
91,Toria S,," I have only a small experience of FB. My boyfriend has sent me a couple of funny things & I managed to sell some furniture, but generally, the site is full of gossip & invades people's privacy. It's impossible to leave this site & cancel all your details which is awful. It's the perfect place for bu...Full ReviewI have only a small experience of FB. My boyfriend has sent me a couple of funny things & I managed to sell some furniture, but generally, the site is full of gossip & invades people's privacy. It's impossible to leave this site & cancel all your details which is awful. It's the perfect place for bullying, slander & trashing people's names. It shows no interest in taking care of the clients welfare & incites critical commentary.","February 21, 2021",55,Rated 2 stars out of five stars
92,Drago Alta,," Always very glitchy a little time after updates. (Update) still glitches with the notification section,and comment sections of posts.Sometimes comments won't even load,when they haven't been deleted or blocked.And a lot of the ads are scammy,and misleading.Also there are a lot of fake pages that spa...Full ReviewAlways very glitchy a little time after updates. (Update) still glitches with the notification section,and comment sections of posts.Sometimes comments won't even load,when they haven't been deleted or blocked.And a lot of the ads are scammy,and misleading.Also there are a lot of fake pages that spam groups with the same videos,that have nothing to do with the group.And other videos that spam groups a lot are scams by people claiming to be celebrities and other people,giving away money. Fix Pls.","February 18, 2021",264,Rated 3 stars out of five stars
93,Cynthia Dobson,," I can't even open the app without it kicking me out instantly. If does manage to stay open, e ergtime I click on a notification it kicks me out of the app. It started a couple times every few days, now it's constantly. It's extremely frustrating but maybe it's a sign to quit the app...","February 3, 2021",155,Rated 1 stars out of five stars
94,Ray Eppler,," They removed a sort function on Marketplace. You can no longer sort by ""newly listed"" or by distance. They do not ""fact check"" items on Marketplace which is allowing scamers to scam people even after it is reported. I keep seeing the same post over and over even though my friends are posting new pos...Full ReviewThey removed a sort function on Marketplace. You can no longer sort by ""newly listed"" or by distance. They do not ""fact check"" items on Marketplace which is allowing scamers to scam people even after it is reported. I keep seeing the same post over and over even though my friends are posting new post. I get notifications about items on Marketplace that have been sold or removed.","February 17, 2021",219,Rated 1 stars out of five stars
95,Aezh Advincula,," Dark mode for my sensitive eyes wads nowhere to find, uninstalled and reinstalled from Google play, copied the Facebook app from other phone that has dark mode setup. But none of these works. Got the same phone unit and same version in all apps but still dark mode is nowhere to be found. Hope it wil...Full ReviewDark mode for my sensitive eyes wads nowhere to find, uninstalled and reinstalled from Google play, copied the Facebook app from other phone that has dark mode setup. But none of these works. Got the same phone unit and same version in all apps but still dark mode is nowhere to be found. Hope it will be fixed soon","February 18, 2021",12,Rated 3 stars out of five stars
96,Phoebe Harvey,, Don't ever loose access to your phone number with 2 factor turned on. Instagram is the same way. Been trying for a month to get back into my account. Have sent form after form. Sent in my ID a dozen time. HAVE NEVER ONCE HEARD BACK FROM THEM. NOT EVEN ONCE. IF I HAD OTHER SOCIAL PLATFORM I COULD GET...Full ReviewDon't ever loose access to your phone number with 2 factor turned on. Instagram is the same way. Been trying for a month to get back into my account. Have sent form after form. Sent in my ID a dozen time. HAVE NEVER ONCE HEARD BACK FROM THEM. NOT EVEN ONCE. IF I HAD OTHER SOCIAL PLATFORM I COULD GET INTO I WOULD SCREAM IT All over them. It ridiculous.,"February 14, 2021",95,Rated 1 stars out of five stars
97,ivy zarandona,," app was fine when suddenly, update was available. will somebody please fix this issue on app suddenly crashing?! since the last update, my phone became useless...uploading became impossible, app lags the whole time...the only thing i was able to do though was compose this complain. i rated 1 star ye...Full Reviewapp was fine when suddenly, update was available. will somebody please fix this issue on app suddenly crashing?! since the last update, my phone became useless...uploading became impossible, app lags the whole time...the only thing i was able to do though was compose this complain. i rated 1 star yet should there have been a negative 1 (-1) star, i would really rate this update worse.","February 16, 2021",307,Rated 1 stars out of five stars
98,Rv Rednef,," Can't adjust video quality, I mean it can but it will go back to lowest quality after a few seconds. It's disappointing cause whenever i want to watch a long vid i can't enjoy watching it because of bad vid quality. It happened to me last update,All is well before a few months cause i can watch vids...Full ReviewCan't adjust video quality, I mean it can but it will go back to lowest quality after a few seconds. It's disappointing cause whenever i want to watch a long vid i can't enjoy watching it because of bad vid quality. It happened to me last update,All is well before a few months cause i can watch vids properly with stable high vid quality but in the last update it changed it got worst so i hope u will return it to normal and fix this problem thank you","February 14, 2021",99,Rated 1 stars out of five stars
99,Essy Macabre,," Yikes. Between the extra censorship, for literally joking with my friends and it's now hate speech. Even though they allow people to bully all the time... Between the no notifications. Wonky message notification with no new message. So many bugs. So many ads. They have news and jobs and shopping and...Full ReviewYikes. Between the extra censorship, for literally joking with my friends and it's now hate speech. Even though they allow people to bully all the time... Between the no notifications. Wonky message notification with no new message. So many bugs. So many ads. They have news and jobs and shopping and it should be optional to remove those entirely , if you don't want them. Facebook is the Walmart of social media now, and you know when something becomes one stop... The quality drops.","February 13, 2021",304,Rated 1 stars out of five stars
100,Holy Holian,," Peace, the phone came with preinstalled facebook that hogs the screen and grows worse by interferring more and more as though it needs my attention. I shut down all I can concerning this app except at force stop, then it reads app will misbehave, but it has been mishaving from start. I do not use fa...Full ReviewPeace, the phone came with preinstalled facebook that hogs the screen and grows worse by interferring more and more as though it needs my attention. I shut down all I can concerning this app except at force stop, then it reads app will misbehave, but it has been mishaving from start. I do not use facebook or plan on to. If I tried to disable it, it then reads, will cause other apps to misbehave. How to remove it? As I start phone it covers screen and it takes 30 seconds to remove.","February 6, 2021",260,Rated 1 stars out of five stars
101,Agen Wehn,," Uninstalled phone app due to the volume of adverts! Every 2 posts there is an ad! Help is useless, all bot, no human reply. Can't find 'liked' pages of TV programmes, Music, films, anymore. It's all a bit random. News feed insists on hiding my friends posts but shows me posts from people who aren't ...Full ReviewUninstalled phone app due to the volume of adverts! Every 2 posts there is an ad! Help is useless, all bot, no human reply. Can't find 'liked' pages of TV programmes, Music, films, anymore. It's all a bit random. News feed insists on hiding my friends posts but shows me posts from people who aren't my friends that I can't even comment or like on, why!? Algorithm madness. You have also got to install a separate app to send/recieve messages. What a shambles.","February 1, 2021",277,Rated 1 stars out of five stars
102,Sarah Tan,," The app was working fine till a few days ago. The latest change has made things worse. I'm unable to view my photo albums and friends list from my profile, and I can't view my friends' photos and friend list as well. Please bring back these features as they are crucial for most Facebook users! This ...Full ReviewThe app was working fine till a few days ago. The latest change has made things worse. I'm unable to view my photo albums and friends list from my profile, and I can't view my friends' photos and friend list as well. Please bring back these features as they are crucial for most Facebook users! This is very frustrating for us.","February 17, 2021",5922,Rated 1 stars out of five stars
103,Coco nuts,," It is NOT working! I can't login and I've tried more than 5 times. I uninstalled and installed the app with no luck. Why??? It keeps saying ""an unexpected error occur. Try again later"" ...putting my right password and this error keeps popping up every single time both in my iPhone and my Android. Pl...Full ReviewIt is NOT working! I can't login and I've tried more than 5 times. I uninstalled and installed the app with no luck. Why??? It keeps saying ""an unexpected error occur. Try again later"" ...putting my right password and this error keeps popping up every single time both in my iPhone and my Android. Please fix this issue.","February 9, 2021",66,Rated 1 stars out of five stars
104,Peter Ruff,," It's good for personal social networking on android. But it's just completely screwed now for the 4-5 pages I run and manage. Can't open them or load them properly at all. Can't interact with people on other groups as the pages I run, instead of my personal account like you can on iPhone. It's just ...Full ReviewIt's good for personal social networking on android. But it's just completely screwed now for the 4-5 pages I run and manage. Can't open them or load them properly at all. Can't interact with people on other groups as the pages I run, instead of my personal account like you can on iPhone. It's just really bad for android now.","February 15, 2021",113,Rated 1 stars out of five stars
105,Bobby Makpah,," Why is it I constantly have sponsored ads every 3rd or 4th post and video but other have no sponsored ads? It doesn't what I do, change ad settings and preferences, I still have ads every 3rd or 4th post or video. For users having th same problems I hope they start doing what I've been doing, report...Full ReviewWhy is it I constantly have sponsored ads every 3rd or 4th post and video but other have no sponsored ads? It doesn't what I do, change ad settings and preferences, I still have ads every 3rd or 4th post or video. For users having th same problems I hope they start doing what I've been doing, reports every single ad I come across as a misleading or scam ad. Please users having the same issue, do the same. Ads stop after appearing in feed or videos after a day or two of reports every ad I see.","February 20, 2021",285,Rated 1 stars out of five stars
106,Michael Herzog,," Privacy thieves, didn't used to require all of these permissions. You can basically now tell everything about my environment?!?! To have the privilege of using your app I have to allow access to my cameras and microphones at any time? Even the GPS, so you can tell where I am? Seriously, I hope you g...Full ReviewPrivacy thieves, didn't used to require all of these permissions. You can basically now tell everything about my environment?!?! To have the privilege of using your app I have to allow access to my cameras and microphones at any time? Even the GPS, so you can tell where I am? Seriously, I hope you guys fail miserably. You've made an average of $70k per user, right? Wouldn't it be great if you got sued and had to pay each of us our $70k?","February 22, 2021",27,Rated 1 stars out of five stars
