,author,developer_reply,review,review_date,reviewer_ratings,star
100,최정윤,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">Danggeun Market Inc.</span><span class=""p2TkOb"">2022년 3월 26일</span></div>최정윤님 안녕하세요. 당근마켓 서비스를 이용하시면서 불편함을 겪으신 것 같아요. 먼저 이용에 불편함을 드려 죄송해요.
당근마켓에서 조금 더 면밀히 최정윤님의 사례를 확인해 볼게요. 번거로우시겠지만 겪고 있는 내용을 자세히 적어서 고객센터 문의하기로 남겨 주실 수 있을까요? 이곳에서는 구체적인 계정 확인 및 처리에 어려움이 있어요. [나의당근&gt;자주묻는질문&gt;문의하기]를 통해 오류 상황에 대해 글 남겨 주세요. 담당 부서에서 확인 후, 필요한 도움 드릴게요.
감사합니다. 당근마켓 팀 드림</div>", 당근마켓 전에는 검색어에 치면 바로 키워드 알림 등록 할 수 있었는데요... 지금은 알림 키워드 등록해야 하니까 번거로움이 있네요ㅠㅠ. 왜 이렇게 바뀐거죠? 불편해졌네요...,2022년 3월 26일,0,별표 5개 만점에 1개를 받았습니다.
101,김영훈,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">Danggeun Market Inc.</span><span class=""p2TkOb"">2022년 3월 17일</span></div>김영훈님 안녕하세요. 당근마켓을 이용하시면서 거래범위가 불편해서 리뷰를 남겨주셨네요.
거래범위가 한정적이라 더 많은 사용자와 거래하기가 어려워 불편하신 마음은 충분히 공감해요.
하지만 직거래는 내 근처 이웃과 거래하는 만큼 안전하고 빠르게 이뤄지는 장점이 있어요:)
나의 당근 &gt; 자주 묻는 질문에서 [거래범위를 더 넓힐 수 없나요?], [다른 지역에서 거래할 수 없나요?] 내용을 보실 수 있어요!
당근마켓의 취지를 이해해주시고 응원해주시면 감사하겠습니다. 당근마켓 팀 드림</div>", 도시에선 솔직히 20km 반경만 되도 다 거래 가능한데 시골은 거래가 자기 동네에선 진짜 힘들어요..... 그래서 자기 지역 보단 주변 시까지 가서 거래해야되는데 시골은 반경좀 늘려줬으면 좋겠어요 읍단위에서 시 단위로 가려면 기본 4~50km 인곳 많잖아요 의견 반영 됬으면 좋겠네요 ㅠ,2022년 3월 16일,1,별표 5개 만점에 5개를 받았습니다.
102,서길설,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">Danggeun Market Inc.</span><span class=""p2TkOb"">2022년 3월 20일</span></div>서길설님 안녕하세요. 소중한 시간 내어서 리뷰 남겨주셔서 감사해요.
서길설님께서 말씀해 주신 동영상 관련 의견은 다른 사용자에게도 좋은 기능이 될 것 같아요.
소중한 의견은 관련 부서로 전달하여 개선 방향에 대해 깊게 고민하겠습니다.

사용자의 의견을 소중하게 생각하여 충분히 의견을 나누는 만큼 즉각적으로 반영이 안 될 수도 있어요.
늘 더 좋은 당근마켓이 되기 위해 최선을 다하겠습니다. :)

앞으로도 좋은 의견 많이 남겨주시고, 지금처럼 꾸준한 관심과 사랑 부탁드려요. 감사합니다.

당근마켓 팀 드림</div>", 다 좋긴한데 가끔 사진으로만 찍어서 보기엔 어려운 제품들이 있어서 동영상으로 찍어서 보여주고싶은데 그 기능만 넣어주시면 좋을것 같아요ㅜㅜ,2022년 3월 19일,0,별표 5개 만점에 4개를 받았습니다.
103,성이름,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">Danggeun Market Inc.</span><span class=""p2TkOb"">2022년 4월 10일</span></div>성이름님 안녕하세요. 남겨 주신 칭찬은 당근마켓 팀을 춤추게 해요.❤️
소중한 시간 내어서 힘이 되는 칭찬을 남겨 주셔서 진심으로 고맙습니다. :)

오랫동안 당근 이웃분들과 함께하는 당근마켓이 되고 싶어요.
앞으로도 많은 사용자에게 유용한 서비스가 될 수 있도록 많은 노력할게요!
감사합니다.

당근마켓 팀 드림</div>", 1.기본적으로 친절하게 도움을 주십니다 2.버그가 있을 것도 없긴 하지만 버그가 없음 3.개인적으로 사기 당한 적 단 한 번도 없음 4.싼 매물들이 많음 5.유용한 매물도 많음,2022년 4월 10일,0,별표 5개 만점에 4개를 받았습니다.
104,Salt Pie,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">Danggeun Market Inc.</span><span class=""p2TkOb"">2022년 3월 4일</span></div>Salt Pie님 안녕하세요. 당근마켓 서비스를 이용하시면서 불편함을 겪으신 것 같아요. 먼저 이용에 불편함을 드려 죄송해요.
당근마켓에서 조금 더 면밀히 Salt Pie님의 사례를 확인해 볼게요. 번거로우시겠지만 겪고 있는 내용을 자세히 적어서 고객센터 문의하기로 남겨 주실 수 있을까요? 이곳에서는 구체적인 계정 확인 및 처리에 어려움이 있어요. [나의당근&gt;자주묻는질문&gt;문의하기]를 통해 오류 상황에 대해 글 남겨 주세요. 담당 부서에서 확인 후, 필요한 도움 드릴게요.
감사합니다. 당근마켓 팀 드림</div>"," 검색, 채팅 기능 구현이 엉망임. 특히 채팅은 노답. 알림으로 답변이 온걸 확인하고 들어가 보면 확인 안됨. 앱 강제 종료하고 봐야 최신화 되어있음",2022년 3월 4일,2,별표 5개 만점에 3개를 받았습니다.
105,조훈,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">Danggeun Market Inc.</span><span class=""p2TkOb"">2021년 12월 8일</span></div>조훈님 안녕하세요. 리뷰 남겨주신 소중한 의견은 꼼꼼히 확인했습니다.
당근마켓을 이용해주시고 좋은 의견까지 남겨주셔서 감사합니다. 이렇게 감사의 인사를 드릴 수 있어 정말 기뻐요.
소중한 의견이 반영될 수 있도록 담당 부서에 전달하여 의논해 보겠습니다.
모든 사용자가 좋은 분들과 따뜻한 거래만 할 수 있도록 사용자의 의견을 귀담아듣고, 양질의 서비스로 개선해 나가는 당근마켓이 되겠습니다.
소중한 의견 감사합니다.
당근마켓 팀 드림</div>", 항상 잘 사용하고있습니다!! 그런데 한가지 불편한 점이 있어서 업그레이드시 반영할 수 있으면 해주시길 부탁드립니다. 알람에 가격도 같이 나오면 좋겠습니다. 워치 알람을 보고 들어가게 되는데 사진과 이름만나와서 아쉬운 적이 많습니다. 알람에 가격도 같이 보린다면 더 도움이 될거같습니다!!,2021년 12월 8일,41,별표 5개 만점에 5개를 받았습니다.
106,미스트롯2 너무쪼아요!,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">Danggeun Market Inc.</span><span class=""p2TkOb"">2022년 2월 2일</span></div>미스트롯2 너무쪼아요!님 안녕하세요. 당근마켓에서 미스트롯2 너무쪼아요!님 근처 이웃들과의 즐거운 거래를 하셨다니 당근마켓 팀도 정말 기뻐요.
앞으로도 당근마켓을 통해서 이웃들과의 따뜻하고 즐거운 거래 이어나가실 수 있도록 노력할게요!
당근마켓에서 항상 따뜻한 거래만 가득하시길 바라요!
궁금하신 점은 언제든 앱 내 고객센터로 문의 남겨주세요.
다사다난 했던 2021년이 저물고 희망찬 2022년 새해가 밝았어요.
새해에도 늘 건강하고 행복이 가득하길 기원합니다. 새해 복 많이 받으세요.
감사합니다.
당근마켓 팀 드림</div>", 가게에서 파는것보다 훨씬 저렴하게 살수있고 근처 이웃들과 즐겁게 대화도 나눌수있고 친해져서 너무 좋아요!! 다만 실제 가격보다 훨씬 높게 판매하는 사람이 가끔씩 보여서 그게 좀 불편하네요.. 똑같이나 저렴하게 올리는게 원칙인데ㅠㅜㅠ이런것만 제외하면 너무 좋은앱 인거같아요 당근마켓님 감사드립니다!!♥︎,2022년 2월 2일,45,별표 5개 만점에 5개를 받았습니다.
107,쌍둥이 자매 몰랑말랑TV,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">Danggeun Market Inc.</span><span class=""p2TkOb"">2022년 4월 1일</span></div>쌍둥이 자매 몰랑말랑TV님 안녕하세요. 소중한 시간 내어 리뷰 남겨주셔서 감사합니다. 😊
당근마켓을 재미있게 이용하고 계셔서 당근마켓 팀도 정말 기뻐요:)
앞으로도 당근마켓을 이용하시면서 언제나 즐거움만 느낄 수 있도록 최선을 다하겠습니다.

당근마켓 이용하면서 궁금한 점이나 불편한 점이 있다면 언제든지 고객센터로 문의 남겨 주세요.
[나의당근 &gt; 자주묻는질문 &gt; 문의하기]에서 의견 기다릴게요! 소중한 의견 참고하여 더 나은 서비스를 만들기 위해 노력하겠습니다.

감사합니다. 당근마켓 팀 드림</div>"," 제가 포용을 시작하면서 이 앱을 알게되었는데.. 진짜ㅠㅠ 대화도 할수있궁, 넘 좋아여🐩 당근에 사고싶은걸 더 싸게 살수있어서 너무 좋구영ㅎㅎ 앞으로도 잘 이용 하께요~♡",2022년 3월 31일,0,별표 5개 만점에 5개를 받았습니다.
108,오심방,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">Danggeun Market Inc.</span><span class=""p2TkOb"">2022년 3월 29일</span></div>오심방님 안녕하세요. 당근마켓 서비스를 이용하시면서 불편함을 겪으신 것 같아요. 먼저 이용에 불편함을 드려 죄송해요.
당근마켓에서 조금 더 면밀히 오심방님의 사례를 확인해 볼게요. 번거로우시겠지만 겪고 있는 내용을 자세히 적어서 고객센터 문의하기로 남겨 주실 수 있을까요? 이곳에서는 구체적인 계정 확인 및 처리에 어려움이 있어요. [나의당근&gt;자주묻는질문&gt;문의하기]를 통해 오류 상황에 대해 글 남겨 주세요. 담당 부서에서 확인 후, 필요한 도움 드릴게요.
감사합니다. 당근마켓 팀 드림</div>", 나의 당근에서 알림을 알리는 빨간점이 시라지질 않습니다. 모든 글을 수십번 누르고 보았으나 알림이 있다는 빨간점 표시가 사라지질 않아서 괴롭습니다.,2022년 3월 27일,0,별표 5개 만점에 5개를 받았습니다.
109,귤탱,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">Danggeun Market Inc.</span><span class=""p2TkOb"">2022년 2월 14일</span></div>귤탱님 안녕하세요. 리뷰 남겨주신 소중한 의견은 꼼꼼히 확인했습니다.
당근마켓을 이용해주시고 좋은 의견까지 남겨주셔서 감사합니다. 이렇게 감사의 인사를 드릴 수 있어 정말 기뻐요.
소중한 의견이 반영될 수 있도록 담당 부서에 전달하여 의논해 보겠습니다.
모든 사용자가 좋은 분들과 따뜻한 거래만 할 수 있도록 사용자의 의견을 귀담아듣고, 양질의 서비스로 개선해 나가는 당근마켓이 되겠습니다.
소중한 의견 감사합니다.
당근마켓 팀 드림</div>", 늘 잘 사용하고있습니다만 카테고리에 나눔🧡목록이 있었으면 좋겟어요. 아니면 카테고리에 목록에 들어가서 가격대를 따로 맞춰서 볼수있었으면 좋겟습니다. 좋은어플 감사합니다🧡,2022년 2월 13일,2,별표 5개 만점에 5개를 받았습니다.
110,김정헌,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">Danggeun Market Inc.</span><span class=""p2TkOb"">2022년 3월 19일</span></div>김정헌님 안녕하세요. 당근마켓 서비스에 대해 소중한 의견 남겨 주셨네요.
남겨주신 소중한 의견은 관련 부서로 전달하여 개선 방향 고민하겠습니다.
사용자의 의견을 소중하게 생각하여 내부적으로 충분히 의견을 나누기에 즉각 반영이 안 될 수 있는 점 너른 양해 부탁드릴게요.
궁금한 점이나 개선할 점이 있다면 언제든지[나의당근&gt;자주묻는질문&gt;문의하기]로 당근마켓에 알려주세요.
편리함만 드릴 수 있도록 더욱 노력할게요. 당근마켓 팀 드림</div>", 되팔렘 신고 항목 좀 넣어주세요. 스티커는 얼마에 팔던 상관없는데 되팔렘 새끼들 빵 먹지도 않으면서 편의점 다 쓸어서 2배 3배 가격에 되팔고 있어요. 신고하려 해도 당근에서 산거 재판매하는 신고항목만 있어서 신고도 못 해요.,2022년 3월 19일,2,별표 5개 만점에 1개를 받았습니다.
111,정진수,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">Danggeun Market Inc.</span><span class=""p2TkOb"">2022년 3월 15일</span></div>정진수님 안녕하세요. 당근마켓을 이용해주시고 이렇게 소중한 리뷰까지 남겨주셔서 너무 감사해요

안전하게 이용하실 수 있도록 당근마켓은 최선을 다하고 있어요.
계속해서 안전하게 거래하실 수 있도록 쾌적한 이용 환경에
최선을 다하는 당근마켓이 되겠습니다.

당근마켓 이용하면서 궁금한 점이나 불편한 점이 있다면 언제든지 고객센터로 문의 남겨 주세요.
[나의당근 &gt; 자주묻는질문 &gt; 문의하기]에서 의견을 남기실 수 있어요.
감사합니다.

당근마켓 팀 드림</div>", 관계자는 아니구요... 당근마켓에 불만이 거의 거래관련해서인데요... 거래는 다른분들과 하는것이지 당근마켓과 하는게 아니랍니다.. 어디건(ex중고나라) 사기꾼같은 분들은 있답니다..감수해야죠... 저는 여태까지 거래불발은 없었고 오히려 직접왔다고 깎아주시는분들도 계셨고..저 또한 약속한 시간에 정확하게 전달해드렸습니다.. 매너와 온도 개념보다는 한번의 거래라도 타인과 약속을 지키는것이 더 좋은 당근이용이라 생각합니다. 솔직히 저는 직접촬영한 사진이 아니라면 무조건 신뢰하지 않습니다.. 또한 광고성 글들도 꼭 내게 필요한것이 아니라면...전체 리뷰관계자는 아니구요... 당근마켓에 불만이 거의 거래관련해서인데요... 거래는 다른분들과 하는것이지 당근마켓과 하는게 아니랍니다.. 어디건(ex중고나라) 사기꾼같은 분들은 있답니다..감수해야죠... 저는 여태까지 거래불발은 없었고 오히려 직접왔다고 깎아주시는분들도 계셨고..저 또한 약속한 시간에 정확하게 전달해드렸습니다.. 매너와 온도 개념보다는 한번의 거래라도 타인과 약속을 지키는것이 더 좋은 당근이용이라 생각합니다. 솔직히 저는 직접촬영한 사진이 아니라면 무조건 신뢰하지 않습니다.. 또한 광고성 글들도 꼭 내게 필요한것이 아니라면 무조건 패스입니다.. 무료로 나눔할경우 최소한 커피한잔정도는 건네드리고 옵니다... 내가 나중에 더 좋은 거래를 할수있도록 나부터 성의를 보여야한다 생각합니다... 믿어보세요~ 사기꾼같은인간들보다는 정직한분들이 더 많다는것을요...,2022년 3월 15일,0,별표 5개 만점에 4개를 받았습니다.
112,박영서,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">Danggeun Market Inc.</span><span class=""p2TkOb"">2022년 1월 21일</span></div>Shuka l님 안녕하세요. 당근마켓 서비스에 대해 소중한 의견 남겨 주셨네요.
말씀해 주신 의견은 다른 사용자에게도 좋은 기능이 될 것 같아요.
남겨주신 소중한 의견은 관련 부서로 전달하여 개선 방향 고민하겠습니다.
사용자의 의견을 소중하게 생각하여 내부적으로 충분히 의견을 나누기에 즉각 반영이 안 될 수 있는 점 너른 양해 부탁드릴게요.
궁금한 점이나 개선할 점이 있다면 언제든지[나의당근&gt;자주묻는질문&gt;문의하기]로 당근마켓에 알려주세요.
편리함만 드릴 수 있도록 더욱 노력할게요. 당근마켓 팀 드림</div>", 메세지 보낸걸 지울수 있는 기능도 있으면 좋겠어요ㅠ 실수로 잘못 보낸 사진이 있는데 ㅠㅠ 못 지워서 너무 그 사람과 직거래할때 창피해요ㅠㅠㅋㅋ 메세지 보낸거 지울수 있는 기능도 있었으면..ㅠㅠ 아이고 창피해🤢,2022년 1월 21일,0,별표 5개 만점에 3개를 받았습니다.
113,silkspace,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">Danggeun Market Inc.</span><span class=""p2TkOb"">2022년 2월 23일</span></div>silkspace님 안녕하세요. 당근마켓 서비스에 대해 소중한 의견 남겨 주셨네요.
말씀해 주신 의견은 다른 사용자에게도 좋은 기능이 될 것 같아요.
남겨주신 소중한 의견은 관련 부서로 전달하여 개선 방향 고민하겠습니다.
사용자의 의견을 소중하게 생각하여 내부적으로 충분히 의견을 나누기에 즉각 반영이 안 될 수 있는 점 너른 양해 부탁드릴게요.
궁금한 점이나 개선할 점이 있다면 언제든지[나의당근&gt;자주묻는질문&gt;문의하기]로 당근마켓에 알려주세요.
편리함만 드릴 수 있도록 더욱 노력할게요. 당근마켓 팀 드림
</div>"," 가격 순으로 나열하기 기능이 있으면 좋겠다고 썼더니 이렇게 답변이 왔는데요 silkspace님 안녕하세요.검색결과 화면에서 검색 필터를 누르면 다양한 조건으로 검색할 수 있어요.카테고리, 정렬, 가격, 동네 범위 등 필요한 조건을 설정해 보세요.나의 당근 > 자주 묻는 질문에서 [상세 검색을 하려면 어떻게 하나요?] 내용을 확인해주세요. 궁금한 점, 불편한 점이 있다면 언제든지 [나의 당근 > 자주 묻는 질문 > 고객센터에 문의하기] 로 문의 남겨 주세요.궁금하신 부분 해소될 수 있도록 신속하게 확인 후 안내 도와드릴게요! 당근마켓...전체 리뷰가격 순으로 나열하기 기능이 있으면 좋겠다고 썼더니 이렇게 답변이 왔는데요 silkspace님 안녕하세요.검색결과 화면에서 검색 필터를 누르면 다양한 조건으로 검색할 수 있어요.카테고리, 정렬, 가격, 동네 범위 등 필요한 조건을 설정해 보세요.나의 당근 > 자주 묻는 질문에서 [상세 검색을 하려면 어떻게 하나요?] 내용을 확인해주세요. 궁금한 점, 불편한 점이 있다면 언제든지 [나의 당근 > 자주 묻는 질문 > 고객센터에 문의하기] 로 문의 남겨 주세요.궁금하신 부분 해소될 수 있도록 신속하게 확인 후 안내 도와드릴게요! 당근마켓 팀 드림 답변은 친절하신데 제가 말씀드린 건 낮은가격순정렬 혹은 높은가격순정렬 이런 걸 말씀을 드린건데 검색필터의 가격정렬은 최신순 정확도순 밖에는 없어서요 낮은가격순정렬 이런 것도 있으면 좋겠다고 생각을 했습니다",2022년 2월 23일,53,별표 5개 만점에 4개를 받았습니다.
114,智娥,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">Danggeun Market Inc.</span><span class=""p2TkOb"">2022년 2월 22일</span></div>智娥님 안녕하세요. 당근마켓 서비스에 대해 소중한 의견 남겨 주셨네요.
남겨주신 소중한 의견은 관련 부서로 전달하여 개선 방향 고민하겠습니다.
사용자의 의견을 소중하게 생각하여 내부적으로 충분히 의견을 나누기에 즉각 반영이 안 될 수 있는 점 너른 양해 부탁드릴게요.
궁금한 점이나 개선할 점이 있다면 언제든지[나의당근&gt;자주묻는질문&gt;문의하기]로 당근마켓에 알려주세요.
편리함만 드릴 수 있도록 더욱 노력할게요. 당근마켓 팀 드림</div>", 1.광고도 제취향이 많이 나오고 앱사용이 편리해서 주로 쓴거같아요 2.근데 직거래할때 거리가 꾀 되는 곳들이 있다보니 장소를 앱에서 추천해주면 좋겠어요! 그리고 3.단점은 제번호랑 폰만 있으면 다른폰으로도 연동되어서 제 계정을 쓸수 있다는 점? 그리고 4.원하는 물건이 동내근처가 아닌곳에 있을때는 검색결과가 없어서 슬프더라고요ㅠ 그리구 5.계정이 정지?되도 ♡는 누를수 있게 해주세요ㅠ 맘에드는 물건을 찜을 못하니 어느순간 팔렸는지도 모르고 있게 되더라구요ㅠㅠ 6.중학색인가 초등학생때? 부터 썼는데 유용하구 용돈벌이도 좋구 싸게 사서...전체 리뷰1.광고도 제취향이 많이 나오고 앱사용이 편리해서 주로 쓴거같아요 2.근데 직거래할때 거리가 꾀 되는 곳들이 있다보니 장소를 앱에서 추천해주면 좋겠어요! 그리고 3.단점은 제번호랑 폰만 있으면 다른폰으로도 연동되어서 제 계정을 쓸수 있다는 점? 그리고 4.원하는 물건이 동내근처가 아닌곳에 있을때는 검색결과가 없어서 슬프더라고요ㅠ 그리구 5.계정이 정지?되도 ♡는 누를수 있게 해주세요ㅠ 맘에드는 물건을 찜을 못하니 어느순간 팔렸는지도 모르고 있게 되더라구요ㅠㅠ 6.중학색인가 초등학생때? 부터 썼는데 유용하구 용돈벌이도 좋구 싸게 사서 좋은것 같아요!!(엄마몰래 쇼핑엄청했어요!힣)지금은고딩 3번사유로..정지됬는데 풀림이 될지..1~2년간 당근을 못써서 눈요기만 하구있어요ㅠㅠ,2022년 2월 21일,28,별표 5개 만점에 5개를 받았습니다.
115,슈룹,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">Danggeun Market Inc.</span><span class=""p2TkOb"">2022년 1월 16일</span></div>슈룹님 안녕하세요. 당근마켓 서비스를 이용하시면서 불편함을 겪으신 것 같아요. 먼저 이용에 불편함을 드려 죄송해요.
당근마켓에서 조금 더 면밀히 슈룹님의 사례를 확인해 볼게요. 번거로우시겠지만 겪고 있는 내용을 자세히 적어서 고객센터 문의하기로 남겨 주실 수 있을까요? 이곳에서는 구체적인 계정 확인 및 처리에 어려움이 있어요. [나의당근&gt;자주묻는질문&gt;문의하기]를 통해 오류 상황에 대해 글 남겨 주세요. 담당 부서에서 확인 후, 필요한 도움 드릴게요.
감사합니다.
당근마켓 팀 드림</div>", lg벨벳 사용 기준 사진클릭 후 뒤로가기 하면 리스트업 초기화 매우 불편 꽤 메이저한 버그인데 업데이트 시 디버깅 안하고 내놓는다는 게 적잖이 충격적. 경쟁사 이용하고싶음.,2022년 1월 16일,0,별표 5개 만점에 1개를 받았습니다.
116,신현,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">Danggeun Market Inc.</span><span class=""p2TkOb"">2022년 1월 29일</span></div>신현님 안녕하세요. 소중한 리뷰 남겨주셔서 감사합니다.
이전에도 신현님의 의견과 같이 끌올을 더 많이 할 수 있게 해달라는 요청이 있었어요.
하지만 반대로 끌올된 글이 너무 많아서 보기 불편하시다고 제한을 더 많이 해달라고 하시는 분들도 있었어요.
그래서 매일 5개의 게시글 끌올과 최대 횟수를 현재수준(15회)으로 끌올 횟수 제한을 하게 되었어요.
더 다양한 게시글을 보여드리기 위해 중복게시글, 끌어올리기 횟수가 제한되고 있는 점 너른 양해 부탁드립니다.
끌올 15회 정도는 대부분의 유저가 보실 정도로 충분히 노출되니 참고 부탁드립니다. 감사합니다. 당근마켓 팀 드림</div>", 끌어올리기 시스템에 대해서 번개장터 처럼 끌어올리는 시스템을 하루에 한번 할수있게 시스템 업데이트를 원합니다 2~3일정도 기달리는것은 판매자입장에서는 좀 그렇기 하지만 그래도 언젠간 업데이트하기를 바랍니다:),2022년 1월 28일,6,별표 5개 만점에 4개를 받았습니다.
117,이루다,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">Danggeun Market Inc.</span><span class=""p2TkOb"">2022년 2월 4일</span></div>이루다님 안녕하세요. 리뷰 남겨주신 소중한 의견은 꼼꼼히 확인했습니다.
당근마켓을 이용해주시고 좋은 의견까지 남겨주셔서 감사합니다. 이렇게 감사의 인사를 드릴 수 있어 정말 기뻐요.
소중한 의견이 반영될 수 있도록 담당 부서에 전달하여 의논해 보겠습니다.
모든 사용자가 좋은 분들과 따뜻한 거래만 할 수 있도록 사용자의 의견을 귀담아듣고, 양질의 서비스로 개선해 나가는 당근마켓이 되겠습니다.
소중한 의견 감사합니다.
당근마켓 팀 드림</div>", 싸게 좋은제품을 거래하는게 너무너무 좋은것 같아요.동네인증 없이 그냥 전국에 있는 물품을 보여주세요 그점만 빼면 5점입니다.요즘 물고기 키우고 있어서 어항이랑 용품들 샀는데 상태도 괜찮았고 무엇보다 싸게사서 좋았습니다. 그리고 몇번 팔아보았는데 사람들이 잘사가더라구요. 필요 없는 물건은 당근에 파시기 바랍니다. 당근최고~~👍🏻,2022년 2월 4일,26,별표 5개 만점에 5개를 받았습니다.
118,냠웅,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">Danggeun Market Inc.</span><span class=""p2TkOb"">2022년 3월 4일</span></div>냠웅님 안녕하세요. 당근마켓 서비스에 대해 소중한 의견 남겨 주셨네요.
말씀해 주신 의견은 다른 사용자에게도 좋은 기능이 될 것 같아요.
남겨주신 소중한 의견은 관련 부서로 전달하여 개선 방향 고민하겠습니다.
사용자의 의견을 소중하게 생각하여 내부적으로 충분히 의견을 나누기에 즉각 반영이 안 될 수 있는 점 너른 양해 부탁드릴게요.
궁금한 점이나 개선할 점이 있다면 언제든지[나의당근&gt;자주묻는질문&gt;문의하기]로 당근마켓에 알려주세요.
편리함만 드릴 수 있도록 더욱 노력할게요. 당근마켓 팀 드림</div>"," 모든 기능이 최고인 앱 당근을 시작하고 필요없는 물건 버리기엔 아까운 물건들을 나눔, 판매하는 빈도가 늘어났어요 타 중고앱은 판매, 나눔을 하는 글이 전국단위로 올라와서 글 노출이 잘 안되는 단점이 있는데 당근은 동네라서 금방 팔리는 거 같아요 수수료도 없어서 너무 좋아요 하나 제안할 것은 ""심부름 서비스""가 도입됐으면 좋겠어요 당근에서 이슈가 됐던 벌레 잡아주세요 글 같은 것들을 따로 심부름 탭에서 볼 수 있게 되어서 주변 동네 이웃들끼리 상호작용 하도록요! 물론 타 앱이 있지만 수수료가 평균 20%라는 단점이 있습니다ㅜㅜ 당근이...전체 리뷰모든 기능이 최고인 앱 당근을 시작하고 필요없는 물건 버리기엔 아까운 물건들을 나눔, 판매하는 빈도가 늘어났어요 타 중고앱은 판매, 나눔을 하는 글이 전국단위로 올라와서 글 노출이 잘 안되는 단점이 있는데 당근은 동네라서 금방 팔리는 거 같아요 수수료도 없어서 너무 좋아요 하나 제안할 것은 ""심부름 서비스""가 도입됐으면 좋겠어요 당근에서 이슈가 됐던 벌레 잡아주세요 글 같은 것들을 따로 심부름 탭에서 볼 수 있게 되어서 주변 동네 이웃들끼리 상호작용 하도록요! 물론 타 앱이 있지만 수수료가 평균 20%라는 단점이 있습니다ㅜㅜ 당근이라면 더 좋은 쪽으로 심부름 서비스를 제공해줄 거라고 믿습니다! 사랑합니다 당근마켓!!",2022년 3월 4일,100,별표 5개 만점에 5개를 받았습니다.
119,소율아빠,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">Danggeun Market Inc.</span><span class=""p2TkOb"">2022년 2월 27일</span></div>소율아빠님 안녕하세요. 알림이 울리지 않아 많이 불편하실 것 같아요. 다음을 시도해 주세요.
1. 앱 삭제 후 재설치
2. 설정 &gt; 애플리케이션 &gt; 당근마켓 &gt; 알림에서 핸드폰 알림 설정이 무음으로 되어 있다면 진동 혹은 소리로 변경
3. 절전모드도 확인해 주세요. 설정 &gt; 디바이스 케어 &gt; 배터리 &gt; 설정 &gt; 절전 상태 앱 &gt; 당근마켓이 절전 상태인 경우 삭제
4. 당근마켓 앱 &gt; 나의 당근 &gt; 설정 &gt; 알림음 &gt; 다른 알림음을 선택 &gt; 알림음 선택했을 때 소리가 나면 &gt; 취소
고객센터로 문의 주시면 더욱 자세히 설명드릴게요! [나의당근&gt;자주묻는질문&gt;문의하기]로 남겨 주세요.
당근마켓 팀 드림</div>", 홍미노트9 사용자인데 알림음이 안되네요. 설정에서 다 on으로 체크했는데...혹시 앱오류 아닌지요? 핸드폰 자체 설정도 밸소리 나게 하고 진동도 아닌데...수십번을 확인해도 채팅이나 게시글 댓글 관심 등 알림음 설정을 했는데도 전혀 소리가 나지 않습니다 ㅜㅜ,2022년 2월 27일,1,별표 5개 만점에 4개를 받았습니다.
