,author,developer_reply,review,review_date,reviewer_ratings,star
26,Google 사용자,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 3월 5일</span></div>Google Play 사용자님, 안녕하세요. 웰컴디지털뱅크입니다.
웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다.
앱 실행 후 흰 화면 노출 현상으로 인해 서비스 이용에 불편을 드려 죄송합니다.
데이터 또는 와이파이 환경에서 속도의 문제로 일시적으로 흰 화면이 나올 수 있습니다.
앱 재접속 후에도 동일한 증상이 계속된다면,
정확한 상황 확인을 위해 번거로우시더라도 대표 상담 번호 1661-9400 (영업일 09:00 ~ 18:00)로 연락 부탁드립니다.
문의하신 내용에 대해 친절하고 자세한 안내 받아보실 수 있습니다.
감사합니다.</div>", 적금만기인데 앱이 안들어가짐.... 업데이트도 하래서 하고 지문인식으로 다해서 들어가도 하얀화면만뜸....,2021년 3월 2일,1,별표 5개 만점에 1개를 받았습니다.
27,l ee,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 3월 5일</span></div>l ee님, 안녕하세요. 웰컴디지털뱅크입니다. 웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다. 로그인 과정에서 발생한 오류로 인해 서비스 이용에 불편을 드려 죄송합니다. 빠른 시일 내 편리하게 이용하실 수 있도록 모든 노력을 기울이겠습니다. 앱 재설치 및 업데이트 이후에도 동일한 증상이 계속된다면, 번거로우시더라도 대표 상담 번호 1661-9400 (영업일 09:00 ~ 18:00)로 연락 부탁드립니다. 문의하신 내용에 대해 친절하고 자세한 안내 받아보실 수 있습니다. 감사합니다.</div>", 이거 왜 업데이트 한 뒤로 로그인이 안 되나요???????????????@???!?????????!!????,2021년 3월 2일,0,별표 5개 만점에 1개를 받았습니다.
28,김만재,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 3월 5일</span></div>김만재님, 안녕하세요. 웰컴디지털뱅크입니다.
웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다.
앱 속도 문제로 인해 서비스 이용에 불편을 드려 죄송합니다.
당시 어플 동시 접속 이용자 수가 집중되어 일시적으로 일어난 현상으로, 웰컴저축은행은 앱 속도를 개선하기 위해 힘쓰고 있습니다. 빠른 시일 내 편리하게 이용하실 수 있도록 모든 노력을 기울이겠습니다.
앱 재접속 후에도 동일한 증상이 계속된다면,
번거로우시더라도 대표 상담 번호 1661-9400 (영업일 09:00 ~ 18:00)로 연락 부탁드립니다.
문의하신 내용에 대해 친절하고 자세한 안내 받아보실 수 있습니다.
감사합니다.</div>"," 앱 진입이 오래 걸리고, 기능들이 정상 동작하지 않네요.",2021년 3월 2일,0,별표 5개 만점에 1개를 받았습니다.
29,이가희,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 3월 5일</span></div>이가희님, 안녕하세요. 웰컴디지털뱅크입니다.
웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다.
로그인 과정에서 발생한 오류로 인해 서비스 이용에 불편을 드려 죄송합니다.
당시 어플 동시 접속 이용자 수가 집중되어 일시적으로 일어난 현상으로, 웰컴저축은행은 앱 속도를 개선하기 위해 힘쓰고 있습니다. 빠른 시일 내 편리하게 이용하실 수 있도록 모든 노력을 기울이겠습니다.
앱 재접속 후에도 동일한 증상이 계속된다면,
번거로우시더라도 대표 상담 번호 1661-9400 (영업일 09:00 ~ 18:00)로 연락 부탁드립니다.
문의하신 내용에 대해 친절하고 자세한 안내 받아보실 수 있습니다.
감사합니다.</div>", 업데이트하고 지문 로그인이 안됩니다. 접속도 너무 느려요,2021년 3월 2일,0,별표 5개 만점에 1개를 받았습니다.
30,군포V리아,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 3월 5일</span></div>군포V리아님, 안녕하세요. 웰컴디지털뱅크입니다.
웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다.
로그인 과정에서 발생한 오류로 인해 서비스 이용에 불편을 드려 죄송합니다.
당시 어플 동시 접속 이용자 수가 집중되어 일시적으로 일어난 현상으로, 웰컴저축은행은 앱 속도를 개선하기 위해 힘쓰고 있습니다. 빠른 시일 내 편리하게 이용하실 수 있도록 모든 노력을 기울이겠습니다.
앱 재접속 후에도 동일한 증상이 계속된다면,
번거로우시더라도 대표 상담 번호 1661-9400 (영업일 09:00 ~ 18:00)로 연락 부탁드립니다.
문의하신 내용에 대해 친절하고 자세한 안내 받아보실 수 있습니다.
감사합니다.</div>", 업데이트하고 로그인도 잘안되고이체도안되요 뭣하러 업데이트를한건지..,2021년 3월 2일,1,별표 5개 만점에 1개를 받았습니다.
31,Jane park,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 3월 5일</span></div>Jane park님, 안녕하세요. 웰컴디지털뱅크입니다.
웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다.
먼저 이용에 불편을 드려 죄송합니다.
웰컴저축은행은 더 나은 속도와 서비스를 개선하기 위해 힘쓰고 있습니다. 빠른 시일 내 보다 더 편리하게 이용하실 수 있도록 모든 노력을 기울이겠습니다.
앱 재접속 후에도 동일한 증상이 계속된다면,
정확한 상황 확인을 위하여 번거로우시더라도 대표 상담 번호 1661-9400 (영업일 09:00 ~ 18:00)로 연락 부탁드립니다.
문의하신 내용에 대해 친절하고 자세한 안내 받아보실 수 있습니다.
감사합니다.</div>", 업데이트 되고 들어가지지도 않네요. 돈은 어떻게 빼라고 이렇게 해놓은건가싶어요.,2021년 3월 2일,0,별표 5개 만점에 1개를 받았습니다.
32,Na Young Ham,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 3월 5일</span></div>Na Young Ham님, 안녕하세요. 웰컴디지털뱅크입니다. 웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다. 이체 서비스 이용에 불편을 드려 죄송합니다. 당시 앱 동시 접속 이용자 수가 집중되어 일시적으로 일어난 현상으로, 웰컴저축은행은 앱 속도를 개선하기 위해 힘쓰고 있습니다. 빠른 시일 내 편리하게 이용하실 수 있도록 모든 노력을 기울이겠습니다. 앱 재접속 후에도 동일한 증상이 계속된다면, 번거로우시더라도 대표 상담 번호 1661-9400 (영업일 09:00 ~ 18:00)로 연락 부탁드립니다. 문의하신 내용에 대해 친절하고 자세한 안내 받아보실 수 있습니다. 감사합니다.</div>", 업데이트하고 이체가 안되요 내돈내놔요..ㅠㅠ 이체해야하는데 못하면 어쩌자는거죠..,2021년 3월 2일,1,별표 5개 만점에 1개를 받았습니다.
33,luv k,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 3월 5일</span></div>luv k님, 안녕하세요. 웰컴디지털뱅크입니다. 웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다. 이체 서비스 이용에 불편을 드려 죄송합니다. 당시 앱 동시 접속 이용자 수가 집중되어 일시적으로 일어난 현상으로, 웰컴저축은행은 앱 속도를 개선하기 위해 힘쓰고 있습니다. 빠른 시일 내 편리하게 이용하실 수 있도록 모든 노력을 기울이겠습니다. 앱 재접속 후에도 동일한 증상이 계속된다면, 번거로우시더라도 대표 상담 번호 1661-9400 (영업일 09:00 ~ 18:00)로 연락 부탁드립니다. 문의하신 내용에 대해 친절하고 자세한 안내 받아보실 수 있습니다. 감사합니다.</div>", 업데이트한 후 이체가 안되네요. 이체하기 눌러도 로딩만 뜨고 안넘어가요,2021년 3월 2일,1,별표 5개 만점에 1개를 받았습니다.
34,화이트,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 3월 5일</span></div>화이트님, 안녕하세요. 웰컴디지털뱅크입니다.
웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다.
로그인 과정에서 발생한 오류로 인해 서비스 이용에 불편을 드려 죄송합니다.
당시 어플 동시 접속 이용자 수가 집중되어 일시적으로 일어난 현상으로, 웰컴저축은행은 앱 속도를 개선하기 위해 힘쓰고 있습니다. 빠른 시일 내 편리하게 이용하실 수 있도록 모든 노력을 기울이겠습니다.
앱 재접속 후에도 동일한 증상이 계속된다면,
번거로우시더라도 대표 상담 번호 1661-9400 (영업일 09:00 ~ 18:00)로 연락 부탁드립니다.
문의하신 내용에 대해 친절하고 자세한 안내 받아보실 수 있습니다.
감사합니다.</div>", 업데이트후 계속 로그인 안돼고 그냥 정지돼요. 빠른 개선바랍니다,2021년 3월 2일,0,별표 5개 만점에 1개를 받았습니다.
35,소라,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 3월 5일</span></div>소라님, 안녕하세요. 웰컴디지털뱅크입니다. 웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다. 앱 속도 문제로 인해 서비스 이용에 불편을 드려 죄송합니다. 당시 어플 동시 접속 이용자 수가 집중되어 일시적으로 일어난 현상으로, 웰컴저축은행은 앱 속도를 개선하기 위해 힘쓰고 있습니다. 빠른 시일 내 편리하게 이용하실 수 있도록 모든 노력을 기울이겠습니다. 앱 재접속 후에도 동일한 증상이 계속된다면, 번거로우시더라도 대표 상담 번호 1661-9400 (영업일 09:00 ~ 18:00)로 연락 부탁드립니다. 문의하신 내용에 대해 친절하고 자세한 안내 받아보실 수 있습니다. 감사합니다.</div>", 업데이트했더니 접속하는데 1분넘게걸림 최악.. 은행까지 싫어짐,2021년 3월 2일,0,별표 5개 만점에 1개를 받았습니다.
36,름이,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 3월 5일</span></div>름이님, 안녕하세요. 웰컴디지털뱅크입니다. 웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다. 앱 서비스 이용에 불편을 드려 죄송합니다. 빠른 시일 내 편리하게 이용하실 수 있도록 모든 노력을 기울이겠습니다. 앱 재설치 및 업데이트 이후에도 동일한 증상이 계속된다면, 번거로우시더라도 대표 상담 번호 1661-9400 (영업일 09:00 ~ 18:00)로 연락 부탁드립니다. 문의하신 내용에 대해 친절하고 자세한 안내 받아보실 수 있습니다. 감사합니다.</div>", 업데이트 후 로그인은 가능하나 아무것도 할 수 없습니다.,2021년 3월 2일,0,별표 5개 만점에 1개를 받았습니다.
37,김키아라,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 3월 5일</span></div>김키아라님, 안녕하세요. 웰컴디지털뱅크입니다. 웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다. 앞으로도 고객님께 안전한 뱅킹 서비스와 더 많은 혜택을 드리도록 최선을 다하는 웰컴디지털뱅크가 되겠습니다. 감사합니다.</div>", 사용하기 편리합니다. 시중 1금융권보다 훨씬 이율도 높아서 좋아요.,2021년 3월 2일,2,별표 5개 만점에 5개를 받았습니다.
38,Hoho Lee,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 3월 5일</span></div>Hoho Lee님, 안녕하세요. 웰컴디지털뱅크입니다.
웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다.
앱 속도 문제로 인해 서비스 이용에 불편을 드려 죄송합니다.
당시 어플 동시 접속 이용자 수가 집중되어 일시적으로 일어난 현상으로, 웰컴저축은행은 앱 속도를 개선하기 위해 힘쓰고 있습니다. 빠른 시일 내 편리하게 이용하실 수 있도록 모든 노력을 기울이겠습니다.
앱 재접속 후에도 동일한 증상이 계속된다면,
번거로우시더라도 대표 상담 번호 1661-9400 (영업일 09:00 ~ 18:00)로 연락 부탁드립니다.
문의하신 내용에 대해 친절하고 자세한 안내 받아보실 수 있습니다.
감사합니다.</div>", 앱이 업데이트 이후에 너무 느려졌어요ㅠㅠ 최적화기 안된건지 너무 답답하게 느리네요ㅡㅡ,2021년 3월 2일,2,별표 5개 만점에 2개를 받았습니다.
39,김지은,," 이율 좋고, 앱도 깔끔하고 간편해요^^ 한눈에 보기 쉬워요. 단, 예적금 가입시 자동이체일이 가입시점으로 자동설정되는 게 안타깝네요. 자동이체일을 변경했으면 좋겠어요^^",2021년 2월 18일,39,별표 5개 만점에 5개를 받았습니다.
40,Jeong Eun Choi,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 3월 5일</span></div>Jeong Eun Choi님, 안녕하세요. 웰컴디지털뱅크입니다.
웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다.
먼저 이용에 불편을 드려 죄송합니다.
웰컴저축은행은 더 나은 속도와 서비스를 개선하기 위해 힘쓰고 있습니다. 빠른 시일 내 보다 더 편리하게 이용하실 수 있도록 모든 노력을 기울이겠습니다.
앱 재접속 후에도 동일한 증상이 계속된다면,
정확한 상황 확인을 위하여 번거로우시더라도 대표 상담 번호 1661-9400 (영업일 09:00 ~ 18:00)로 연락 부탁드립니다.
문의하신 내용에 대해 친절하고 자세한 안내 받아보실 수 있습니다.
감사합니다.</div>"," 궁금합니다 이렇게 만든 앱개발자에게 은행에서 돈을주다니요!!! 금융지주 일가친척이 앱개발자가 만든거라고밖에 생각이 안돼요 와아~~접속도 안돼, 지문인식안돼, 대기3초?? 움직이는 그림 몇개만 왔다갔다하네요 로그인하려다 부아가 치밀어서 계좌를 다 해지해야하나 심각하게 고민중입니다",2021년 3월 2일,0,별표 5개 만점에 1개를 받았습니다.
41,홍은진,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 3월 5일</span></div>홍은진님, 안녕하세요. 웰컴디지털뱅크입니다.
웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다.
사전 공지없이 점검연장을 진행하여 서비스 이용에 불편을 드려 죄송합니다.
03/02 09:00경 점검 정상적으로 완료하였습니다.
앱 튕김 현상은 당시 어플 동시 접속 이용자 수가 집중되어 일시적으로 일어난 현상으로, 웰컴저축은행은 앱 속도를 개선하기 위해 힘쓰고 있습니다. 빠른 시일 내 편리하게 이용하실 수 있도록 모든 노력을 기울이겠습니다.
감사합니다.</div>", 8시 지났는데 점검이 안 끝나요 점검 끝난 것 같은데 계속 튕겨요,2021년 3월 1일,0,별표 5개 만점에 1개를 받았습니다.
42,Eden K,," 친구추천 이벤트도 해보려고 하는데 5번들어가면 5번 다 렉먹은거처럼 화면이 멈추고 이동이 불가능한채 앱을 아예종료시켜야만 한다. 화면 구성이나 우대조건 같은경우에도 보거나 조작하기 어려운 인터페이스..다른 저축은행앱들과 비교했을 때 ux,ui면에서는 좀 많이 떨어지는 앱.",2020년 12월 27일,59,별표 5개 만점에 2개를 받았습니다.
43,ᄒᄌᄒ,," 웰컴앱 귀엽고 젊어져서 좋아요!! 그런데 앱내부?를 자꾸 안바꾸면 좋겠습니다~ 은행앱은 빠르고 간편한게 최고인데! (한번 막히면 괜히 화가납니닼ㅋ) 익숙해질만하면 안에 인터페이스가 바뀌어서 나름대로 젊은?저도 어쩌다 보면 엇? 그메뉴가 어디갔지? 할때가 있습니다아~ 저축은행하면 왠지 어르신이미지아 떠오르는데, 웰컴 앱은 촌스럽지 않고 귀여워서 창피하지않아요~ ㅋㅋ",2021년 1월 4일,64,별표 5개 만점에 5개를 받았습니다.
44,알로와 워니,, 예금계좌의 현재이자 금액이 타 은행어플처럼 나왔으면 좋겠네요. 이자율도 타사에비해 높은데 왜 숨기는지 모르겠네요.(내가 못찾는건가요? 찾을수가없네요..있어도 찾기쉽게해야합니다.) 그런게 신뢰도되고 어플하는 재미인데 전반적으로 정보가 많이 부족해 보이네요.,2021년 1월 26일,38,별표 5개 만점에 3개를 받았습니다.
45,슈퍼히로우,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 3월 5일</span></div>슈퍼히로우님, 안녕하세요. 웰컴디지털뱅크입니다.
웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다.
앱 속도 문제로 인해 서비스 이용에 불편을 드려 죄송합니다.
당시 어플 동시 접속 이용자 수가 집중되어 일시적으로 일어난 현상으로, 웰컴저축은행은 앱 속도를 개선하기 위해 힘쓰고 있습니다. 빠른 시일 내 편리하게 이용하실 수 있도록 모든 노력을 기울이겠습니다.
앱 재접속 후에도 동일한 증상이 계속된다면,
번거로우시더라도 대표 상담 번호 1661-9400 (영업일 09:00 ~ 18:00)로 연락 부탁드립니다.
문의하신 내용에 대해 친절하고 자세한 안내 받아보실 수 있습니다.
감사합니다.</div>", 잘쓰다가 업데이트했는데 미치도록 느려요 속터지겠어요 빨리 조치좀해주세요,2021년 3월 2일,0,별표 5개 만점에 1개를 받았습니다.
46,이소희,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 3월 5일</span></div>이소희님, 안녕하세요. 웰컴디지털뱅크입니다.
웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다.
로그인 과정에서 발생한 오류로 인해 서비스 이용에 불편을 드려 죄송합니다.
당시 어플 동시 접속 이용자 수가 집중되어 일시적으로 일어난 현상으로, 웰컴저축은행은 앱 속도를 개선하기 위해 힘쓰고 있습니다. 빠른 시일 내 편리하게 이용하실 수 있도록 모든 노력을 기울이겠습니다.
앱 재접속 후에도 동일한 증상이 계속된다면,
번거로우시더라도 대표 상담 번호 1661-9400 (영업일 09:00 ~ 18:00)로 연락 부탁드립니다.
문의하신 내용에 대해 친절하고 자세한 안내 받아보실 수 있습니다.
감사합니다.</div>", 로그인이 안됩니다. 앱도 꺼지고 왜이러는거죠?,2021년 3월 2일,0,별표 5개 만점에 1개를 받았습니다.
47,얄얄얄,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 3월 5일</span></div>얄얄얄님, 안녕하세요. 웰컴디지털뱅크입니다.
웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다.
앱 속도 문제로 인해 서비스 이용에 불편을 드려 죄송합니다.
당시 어플 동시 접속 이용자 수가 집중되어 일시적으로 일어난 현상으로, 웰컴저축은행은 앱 속도를 개선하기 위해 힘쓰고 있습니다. 빠른 시일 내 편리하게 이용하실 수 있도록 모든 노력을 기울이겠습니다.
앱 재접속 후에도 동일한 증상이 계속된다면,
번거로우시더라도 대표 상담 번호 1661-9400 (영업일 09:00 ~ 18:00)로 연락 부탁드립니다.
문의하신 내용에 대해 친절하고 자세한 안내 받아보실 수 있습니다.
감사합니다.</div>", 업데이트 최악입니다. 삭제 후 재설치에도 너무 렉먹어요 지워버릴까생각,2021년 3월 2일,0,별표 5개 만점에 1개를 받았습니다.
48,Ungki Nam,, 앱으로 편리하게 사용중입니다. 이젠 저축은행도 1금융과 별반 다를게 없네요. 신용점수 조회까지 가능하니 유료로 하지마시고 웰컴뱅가입해보세요. 절대 후회하지 않습니다. 강추,2021년 2월 7일,9,별표 5개 만점에 5개를 받았습니다.
49,풀잎,, 개발자모드디버깅에서 USB디버깅을 해제하라는데 확인을 눌러도 계속 안내팝업만 뜨고 설정으로 넘어가지도 않고 취소를 누르면 앱이 꺼져버리고.. 아무것도 못하겠네요 뭘어떡하라는건지 해결좀 해주시죠?,2021년 2월 7일,7,별표 5개 만점에 1개를 받았습니다.
50,송천석,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 3월 5일</span></div>송천석님, 안녕하세요. 웰컴디지털뱅크입니다. 웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다. 로그인 과정에서 발생한 오류로 인해 서비스 이용에 불편을 드려 죄송합니다. 빠른 시일 내 편리하게 이용하실 수 있도록 모든 노력을 기울이겠습니다. 앱 재설치 및 업데이트 이후에도 동일한 증상이 계속된다면, 번거로우시더라도 대표 상담 번호 1661-9400 (영업일 09:00 ~ 18:00)로 연락 부탁드립니다. 문의하신 내용에 대해 친절하고 자세한 안내 받아보실 수 있습니다. 감사합니다.</div>", 잘되던거 업데이트되니 먹통이네 화면렉처럼 이체해야되는데,2021년 3월 2일,0,별표 5개 만점에 1개를 받았습니다.
51,리치아빠,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 3월 5일</span></div>리치아빠님, 안녕하세요. 웰컴디지털뱅크입니다.
웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다.
먼저 이용에 불편을 드려 죄송합니다.
웰컴저축은행은 더 나은 속도와 서비스를 개선하기 위해 힘쓰고 있습니다. 빠른 시일 내 보다 더 편리하게 이용하실 수 있도록 모든 노력을 기울이겠습니다.
앱 재접속 후에도 동일한 증상이 계속된다면,
정확한 상황 확인을 위하여 번거로우시더라도 대표 상담 번호 1661-9400 (영업일 09:00 ~ 18:00)로 연락 부탁드립니다.
문의하신 내용에 대해 친절하고 자세한 안내 받아보실 수 있습니다.
감사합니다.</div>", 아니 지금 접속했는데 앱이 멈춰서 도무지 아무것도 할수가 없네요. 빠른 조치 해주세요.,2021년 3월 2일,0,별표 5개 만점에 1개를 받았습니다.
52,Jini Park,, 보기쉽게 앱내용도 잘되어있고. 이자도 요즘같은 시기에 높은편이여서 자주 애용중입니다. 앞으로도 잘부탁드려요~^^,2021년 2월 15일,1,별표 5개 만점에 5개를 받았습니다.
53,ghjkl asdf,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 3월 5일</span></div>ghjkl asdf님,안녕하세요.웰컴디지털뱅크입니다.
웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다.
로그인 과정에서 발생한 오류로 인해 서비스 이용에 불편을 드려 죄송합니다.
당시 어플 동시 접속 이용자 수가 집중되어 일시적으로 일어난 현상으로, 웰컴저축은행은 앱 속도를 개선하기 위해 힘쓰고 있습니다. 빠른 시일 내 편리하게 이용하실 수 있도록 모든 노력을 기울이겠습니다.
앱 재접속 후에도 동일한 증상이 계속된다면,번거로우시더라도 대표 상담 번호 1661-9400 (영업일 09:00 ~ 18:00)로 연락 부탁드립니다.
문의하신 내용에 대해 친절하고 자세한 안내 받아보실 수 있습니다.감사합니다.</div>", 앱업데이트 하래서 햇는데 로그인이 안됩니다 해결좀..,2021년 3월 2일,0,별표 5개 만점에 2개를 받았습니다.
54,오혜지,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 3월 5일</span></div>오혜지님, 안녕하세요. 웰컴디지털뱅크입니다.
웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다.
로그인 과정에서 발생한 오류로 인해 서비스 이용에 불편을 드려 죄송합니다.
당시 어플 동시 접속 이용자 수가 집중되어 일시적으로 일어난 현상으로, 웰컴저축은행은 앱 속도를 개선하기 위해 힘쓰고 있습니다. 빠른 시일 내 편리하게 이용하실 수 있도록 모든 노력을 기울이겠습니다.
앱 재접속 후에도 동일한 증상이 계속된다면,
번거로우시더라도 대표 상담 번호 1661-9400 (영업일 09:00 ~ 18:00)로 연락 부탁드립니다.
문의하신 내용에 대해 친절하고 자세한 안내 받아보실 수 있습니다.
감사합니다.</div>", 업데이트 하더니 개판됐네 접속도 안되고 먹통임ㅡㅡ,2021년 3월 2일,0,별표 5개 만점에 1개를 받았습니다.
55,Gahee Han,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 3월 5일</span></div>Gahee Han님, 안녕하세요. 웰컴디지털뱅크입니다.
웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다.
먼저 이용에 불편을 드려 죄송합니다.
웰컴저축은행은 더 나은 속도와 서비스를 개선하기 위해 힘쓰고 있습니다. 빠른 시일 내 보다 더 편리하게 이용하실 수 있도록 모든 노력을 기울이겠습니다.
앱 재접속 후에도 동일한 증상이 계속된다면,
정확한 상황 확인을 위하여 번거로우시더라도 대표 상담 번호 1661-9400 (영업일 09:00 ~ 18:00)로 연락 부탁드립니다.
문의하신 내용에 대해 친절하고 자세한 안내 받아보실 수 있습니다.
감사합니다.</div>", 업뎃후로딩시간이너무길고오류만나네요,2021년 3월 2일,0,별표 5개 만점에 1개를 받았습니다.
56,Pooh Pu,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 3월 4일</span></div>Pooh Pu님, 안녕하세요. 웰뱅입니다.
웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다.
앱 속도 문제로 인해 서비스 이용에 불편을 드려 죄송합니다.
당시 어플 동시 접속 이용자 수가 집중되어 일시적으로 일어난 현상으로, 웰컴저축은행은 앱 속도를 개선하기 위해 힘쓰고 있습니다. 빠른 시일 내 편리하게 이용하실 수 있도록 모든 노력을 기울이겠습니다.
앱 재접속 후에도 동일한 증상이 계속된다면,
번거로우시더라도 웰컴저축은행 대표번호 1661-9400 (영업일 09:00 ~ 18:00)로 연락 부탁드립니다.
문의하신 내용에 대해 친절하고 자세한 안내 받아보실 수 있습니다.
감사합니다.</div>", 앱이 너무 느리게 열리고 사용하기 불편할정도 느리네요... 왜이런건가요??? -해결된거 같네요 잘 쓰고있는데 느려져서 불편했는데 해결되니 좋네요,2021년 3월 4일,0,별표 5개 만점에 5개를 받았습니다.
57,어이없네,, 인터페이스 깔끔하고 귀엽고 쾌적함 안그래도 적금 옮겨야했는데 쿠키이벤트까지 하고 운이 좋지 뭐얌 계좌이체에서 조금 애먹었는데 모든 저축은행은 전산통합이 돼있다니까 나처럼 헤매는 분들은 '저축은행'으로 계좌이체하시길~,2021년 1월 28일,13,별표 5개 만점에 5개를 받았습니다.
