,author,developer_reply,review,review_date,reviewer_ratings,star
78,Frances Lee,, 앱 재설치됐는데 제 주식계좌가 아예 날라갔어요ㅠㅠㅠ 카카오톡으로 연결했는데 없어서 폰인증해보니까 그거도 안뜨는데 어떻게 해야하나요😭,2021년 1월 15일,51,별표 5개 만점에 1개를 받았습니다.
79,김철수,, 아주 편리하고 좋습니다. 기간 검색 기본값을 한달이 아니라 1년으로 해주시면 더 편할거 같아요,2021년 1월 15일,55,별표 5개 만점에 5개를 받았습니다.
80,고구마,, 주민등록증 인식이 안되네요. 겨우 인식해도 유효하지 않은 민증이라고 뜹니다. 계좌 계설 자체가 불가능합니다.,2021년 1월 6일,52,별표 5개 만점에 2개를 받았습니다.
81,JI스타일,, 지금현재 앱 왜이럼 먹통 터치가 되었다안되었다 환장하네 진짜,2021년 2월 9일,51,별표 5개 만점에 1개를 받았습니다.
82,Andrea Poli,, 카카오프렌즈 캐릭터들이 귀엽고 26주 적금 매우 만족합니다 이체랑 잔액확인도 매우 간편하고요,2020년 12월 14일,55,별표 5개 만점에 5개를 받았습니다.
83,옛날동네아재,, 다크모드 적용이 안되네요 그리고 시스템 기본값 자동전환도 안되는군요,2020년 12월 14일,53,별표 5개 만점에 3개를 받았습니다.
84,ALCOFFIN :,, 카카오뱅크랑 페이랑 왜 따로 노는지 모르겠음 뭐는 페이고 뭐는 뱅크고 결재할때마다 막힘,2021년 2월 8일,51,별표 5개 만점에 1개를 받았습니다.
85,hyunchul kim,," 잘 사용되다가 며칠전부터 앱을 실행시키면 안전에 위협이 있다면서 실행이 안되는데 그 이유가 무엇이며, 해결방법을 가르쳐주세요!",2021년 1월 6일,53,별표 5개 만점에 3개를 받았습니다.
86,김수빈,, 아주 잘 사용하고 있어요. 근데 mini에도 세이프박스기능이 있었으면 좋겠어요ㅠ,2021년 1월 14일,54,별표 5개 만점에 4개를 받았습니다.
87,718 J,," 다 좋은데 미성년자는 mini로 적금, 저금통 사용이 안된다는 게 아쉬워요",2020년 12월 30일,54,별표 5개 만점에 4개를 받았습니다.
88,돼지죽통,, 업데이트되고나서 버퍼가 왜 이리심하죠,2021년 2월 2일,53,별표 5개 만점에 3개를 받았습니다.
89,전유빈,, 계좌 내역 확인하려고만 하면 자꾸 튕깁니다 3번을 지웠다가 다시 깔았는데도 계속 그러네요..,2021년 1월 1일,51,별표 5개 만점에 1개를 받았습니다.
90,CB B,, 와 ※발 제가 계속 렉걸려서 핸드폰 전체 초기화해서 카뱅 지우고 다시 깔았거든요 근데 다시 깔수 없뎈ㅋㅋㅋㅋ,2020년 12월 30일,51,별표 5개 만점에 1개를 받았습니다.
91,채혁재,, 다좋은데..왜 앱에는 28000원이있다면서 카드로 결제하면 잔약부족이라 뜨는거에요?,2021년 1월 7일,53,별표 5개 만점에 3개를 받았습니다.
92,Joong Hyeon Park,, 얼른 카뱅으로도 공동인증서 발급이 가능한 날이 오기를...ㅠㅠ,2021년 2월 5일,55,별표 5개 만점에 5개를 받았습니다.
93,채민수,, 농협이랑 콜라보 쳐 하시고 왜 계좌는 연결이 안 되는 걸까요?? 허허 재미있네^^ 계좌가 없다네 ㅋㅋㅋㅋ 통장이 눈 앞에 있는데 ㅋㅋㅋㅋ,2020년 12월 14일,51,별표 5개 만점에 1개를 받았습니다.
94,송세경,, 왜 연결이 안되나요?결제도 안되고,2021년 2월 9일,51,별표 5개 만점에 1개를 받았습니다.
95,나진,, 잘쓰고 있었는디 갑자기 안들어가지는건 무슨 경우인가요? 필요로하는 상황에 안들어가지면 무슨 소용입니까? 삭제했다가 다시 깔아도 튕기는데 하루빨리 개선 쫌 해주세요,2021년 1월 13일,52,별표 5개 만점에 2개를 받았습니다.
96,이광규,, 너무좋아요 최고예요 이런 뱅크가 존재한다는게 너무 행복합니다 감사합니다,2020년 12월 18일,55,별표 5개 만점에 5개를 받았습니다.
97,김상선,, 사용과 신뢰와 편리함 그리고 안전함이 보장!,2021년 1월 30일,55,별표 5개 만점에 5개를 받았습니다.
98,무밍,, 일시적인 오류로 계좌이체가 안되요 좀 고쳐요,2020년 12월 20일,51,별표 5개 만점에 1개를 받았습니다.
99,가니메데스,, 편리하고 유용해서 자주 사용해요.,2021년 2월 12일,55,별표 5개 만점에 5개를 받았습니다.
100,로즈,, 시스템이 간단하고 적은 돈을 저축하기도 좋고 이쁘기까지~♥,2021년 1월 11일,55,별표 5개 만점에 5개를 받았습니다.
101,이성민,, 통신망상태가 정상이 아니라는데 어떻게해야하나용,2021년 1월 27일,54,별표 5개 만점에 4개를 받았습니다.
102,하수민,, 수수료도없고 은행갈필요없고 아주편리해요,2020년 12월 11일,55,별표 5개 만점에 5개를 받았습니다.
103,정길영,, 카카오뱅크 소액대출 신청 했드만 스팸 대출전화 하루에 10통화넘게 오네요 이런건 수정해야되는거 아닌가요,2020년 12월 29일,54,별표 5개 만점에 4개를 받았습니다.
104,익명,, 지문인식로그인 무한 오류 등 앱 안정성이 은행 앱 중 최악,2021년 1월 29일,51,별표 5개 만점에 1개를 받았습니다.
105,엘사은지,, 치사뿡이다. 왜 만14살만 돼? 만13세도 하면 안돼? 이 앱을 13세도 되게 만들었어야지! 부모님이랑 다 계획짠건데 망쳤네 하! 흥!,2021년 2월 18일,51,별표 5개 만점에 1개를 받았습니다.
106,넛코코,, 버퍼가 너무 느린데..,2021년 2월 2일,51,별표 5개 만점에 1개를 받았습니다.
107,보배,, 다 좋은데 말이죠 같지만 다른은행 저것좀 지워줘요 카카오뱅크 같지만 다른은행= 카카오뱅크처럼 보이지만 다른은행 이렇게 받아들여져요 ㅋㅋ,2021년 1월 18일,55,별표 5개 만점에 5개를 받았습니다.
108,정병욱,, 사용하기 편하고 보기도 편하고 좋아요.,2021년 2월 1일,55,별표 5개 만점에 5개를 받았습니다.
109,장지혜,, 이체해야 하는데 1시간동안 버퍼링... 카뱅 문제 생겼나요??,2021년 2월 9일,51,별표 5개 만점에 1개를 받았습니다.
110,진리윤,, 문의전화너무친절하네요!!!!!카드일주일기다리게되네요꼭받고안전히잘쓰겠습니다,2021년 1월 5일,55,별표 5개 만점에 5개를 받았습니다.
111,샤랄랄라ᅡᄅ랄인프피요정,, 수수료도 없고 전 갠적으로 비대면으로 모든 은행업무를 볼수있어서 카뱅만 거의써요,2020년 12월 23일,55,별표 5개 만점에 5개를 받았습니다.
112,Michael Son,, 간편해서 좋고 수수료가없어 더 좋네요,2020년 12월 26일,55,별표 5개 만점에 5개를 받았습니다.
113,클럽매니아,, 최악이다 자기들 멋대로 잘쓰던것도 신분증 재확인 대상이라고 거래제한 둬버린다 음식점에 카드딱하나들고가서 밥먹는데 제한이되버리는데 사람 미쳐버린다,2021년 1월 19일,51,별표 5개 만점에 1개를 받았습니다.
114,짱돌,, 신분증 사진을 찍어는데 계속 오류 뜨네요...,2020년 12월 27일,51,별표 5개 만점에 1개를 받았습니다.
115,환타,, 사정이 있어서 카드 우체통에 넣어달라고 부탁드렸는데 무시하시고 그냥 가버리심...,2020년 12월 7일,51,별표 5개 만점에 1개를 받았습니다.
116,김동희,, 거래 내역 볼려고 할 때마다 튕겨요. 어떻게 좀 해주세요 ;,2021년 1월 2일,51,별표 5개 만점에 1개를 받았습니다.
117,안요안나,, 카뱅으로 소소하게 적금도하고 모으는 재미도 느끼고 편리한 앱입니다,2021년 1월 22일,55,별표 5개 만점에 5개를 받았습니다.
118,이승원,, 신분증으로만 인증할수있게해놓고 제대로 인식을 못합니다. 자꾸이름이 틀렸다고 해서 사용을 할수가없어요,2021년 1월 16일,51,별표 5개 만점에 1개를 받았습니다.
119,정다현,, 업데이트를 하려는데 저장공간이 있음에도 불구하고 안돼요 수정해 주세요,2021년 1월 5일,51,별표 5개 만점에 1개를 받았습니다.
120,hyekeun lee,, 은행앱중 가장쉽고 간결하게 만들어진듯,2021년 2월 1일,55,별표 5개 만점에 5개를 받았습니다.
121,엄마말고내가외계인,, 아니 왜 계좌확인 하려고 누르면 튕기는 거죠 답답해 죽겠네요ㅡㅡ;;,2020년 12월 31일,51,별표 5개 만점에 1개를 받았습니다.
122,바람의검신,, 진짜 편함 수수료도없고...,2020년 12월 23일,55,별표 5개 만점에 5개를 받았습니다.
123,Kihyun Mun,, 처음에 조금 높은 금리로 유인해서 계좌개설시킨 후에 계속해서 금리 낮춤.,2020년 12월 24일,52,별표 5개 만점에 2개를 받았습니다.
124,박진석,, 비대면에 특화되어진 미래지향적 bank.,2021년 2월 4일,54,별표 5개 만점에 4개를 받았습니다.
125,A2as214,, 노트9인데 계좌를 누르면 앱이 튕기네요 이체는 정상적으로 되는데 오픈뱅킹하려고 계좌를 터치하면 앱이 튕겨요,2021년 1월 1일,52,별표 5개 만점에 2개를 받았습니다.
126,무얼사삼,, 모임통장 회비 입금을 다른 은행에서 할 수 있었으면 좋겠네요....,2021년 1월 9일,53,별표 5개 만점에 3개를 받았습니다.
127,김맛,, 카드도 이쁘고 좋고 다좋은데 혹시 예금한도 500000원 조금 적다고 생각되어서 백만원까지 해주시면 안될까요 백만원이 아니더라도 좀만 늘려주세요ㅠㅠ 젭알 ㅠㅠㅠ,2020년 12월 28일,54,별표 5개 만점에 4개를 받았습니다.
128,권세원,, 항상 빠르고 편리하며 정확한 카카오뱅크,2020년 12월 31일,54,별표 5개 만점에 4개를 받았습니다.
129,Sabine Lee,, 우선 카카오뱅크 덕분에 전세자금대출 문제없이 받아서 넘 고맙고 편했어요,2020년 12월 30일,55,별표 5개 만점에 5개를 받았습니다.
130,이원재,, 왜 돈보내려는데 통신망 상태 어쩌고 하면서 안보내지나요?,2021년 1월 28일,55,별표 5개 만점에 5개를 받았습니다.
131,조쿨,, 마이너스 통장 저거 신용카드 안쓰면 허가 안되는거면서 괜히 카카오 계좌개설해서 딴계좌 개설 못하게됐네,2021년 2월 3일,51,별표 5개 만점에 1개를 받았습니다.
132,ㅇㅁㄴ,," 태국 외화송금시 시중은행에 비해 터무니없이 높은 환율이네요. 수수료도 8천원이고 환율차이도 많이나고.. 도대체 환율 기준이 뭐임? 다른 시중은행이랑 비교가 안될정도인데 ""송금 보낼때"" 기준이 아니고 ""현찰 살때"" 기준인가? 큰금액이면 진짜 수십만원씩 차이납니다. 환율 우대는 못해줄망정 오히려 더 비싸지는 말아야죠 그리고 WU빠른송금도 무슨 1억도 아니고 1천만원 송금 한걸가지고 보안이라는 명목으로 거래 정지됐다고 WU 전화번호 딸랑 알려주고 나보고 알아서 인터뷰 심사하래서 전화할랬더니 계속 통화중이라 전화연결도 안되서 하루종일 생쑈...전체 리뷰태국 외화송금시 시중은행에 비해 터무니없이 높은 환율이네요. 수수료도 8천원이고 환율차이도 많이나고.. 도대체 환율 기준이 뭐임? 다른 시중은행이랑 비교가 안될정도인데 ""송금 보낼때"" 기준이 아니고 ""현찰 살때"" 기준인가? 큰금액이면 진짜 수십만원씩 차이납니다. 환율 우대는 못해줄망정 오히려 더 비싸지는 말아야죠 그리고 WU빠른송금도 무슨 1억도 아니고 1천만원 송금 한걸가지고 보안이라는 명목으로 거래 정지됐다고 WU 전화번호 딸랑 알려주고 나보고 알아서 인터뷰 심사하래서 전화할랬더니 계속 통화중이라 전화연결도 안되서 하루종일 생쑈를함. ( 인터뷰 심사는 아주 사적인거까지 물음 1천만 송금하는데 무슨 불법적인 엄청난 죄라도 짓는 느낌임) 그리고 제일 반전인게 WU송금은 ""미화"" 수령이라고 써놓고선 또 태국 현지에선 바트로만 줍니다. WU에서 수령할때 송금 보내는 환율이 아니고 현찰 살때 기준 환율이라 40~50만원 손해 + 스트레스 다시는 카카오 해외송금 안씁니다.",2020년 11월 27일,51,별표 5개 만점에 1개를 받았습니다.
133,김상,," 모임통장용으로 개설하며 쓰고 있습니다. 참가자들이 이력을 함께 볼수 있는 점이 좋았습니다. 다만, 메모기능이 있었으면 좋겠습니다. 예를들어 공금으로 쇼핑몰에서 물건을 구입했을때, 해당 쇼핑몰이름만 확인할수 있을뿐 어떤 목적으로 사용했는지 확인이 어렵습니다. 둘째로 이력을 클릭했을때 상세보기가 있었으면 좋겠습니다. 실수로라도 참가자 본인이름을 누락한채로 입금시 누가 입금했는지 후에 알기가 어렵습니다. 적어도 입금에 관련해서는 누가, 어느 통장에서 입금했는지에 대한 상세 정보가 표출되었으면 좋겠습니다.",2020년 12월 2일,54,별표 5개 만점에 4개를 받았습니다.
134,김영진,, 카카오 미니 카드 짱짱 앞으로도 계속 쓸 수 있게 해주세요,2021년 1월 3일,55,별표 5개 만점에 5개를 받았습니다.
135,김영국,, 촬영조건이 너무 까다로운 것 같아요..,2020년 12월 13일,52,별표 5개 만점에 2개를 받았습니다.
136,탱이곰,, 잘 쓰고있는데요 갑자기 들어가서 카드내역에 윗 부분 (제 mini 부분) 누르면 튕겨요...이거 왜이러는거죠? 정확하게 확인하고싶은데 안되네요...이거 저만 그런게 아닌거 같은디...;;,2021년 1월 2일,54,별표 5개 만점에 4개를 받았습니다.
137,호키,, 이체할때 전액이체도 있었으면 좋겠어요~~,2021년 1월 2일,55,별표 5개 만점에 5개를 받았습니다.
138,¿?ᄋᄉᄋ,, 업데전 어두운배경의 인터페이스 좋았는데 업뎃하고나니까 새하얀배경 고정이네요 다크버전이라던가 없어요?? 카뱅최대장점이 보기좋은 깔끔한인터페이스였는데 어째서 더 구려졌나요; 배경색이라도 좀 바꿀수있게 해주든가,2020년 12월 7일,52,별표 5개 만점에 2개를 받았습니다.
139,개쩌는놈,, 통장쪼개기 기능이 있으면 좋겠습니다~,2021년 1월 15일,54,별표 5개 만점에 4개를 받았습니다.
140,잘못된,, 편하고 다 좋은데 카카오 페이하고 연동 왜 안 되는건지,2021년 1월 24일,55,별표 5개 만점에 5개를 받았습니다.
141,Sound of nature,, 다른은행보다 편하고 좋아요,2020년 12월 23일,55,별표 5개 만점에 5개를 받았습니다.
142,N혜리,, 전달해주는 아저씨를 못만나서 카드를 못받고 있어요.취소하고 싶어요.,2020년 12월 19일,51,별표 5개 만점에 1개를 받았습니다.
143,이진우,, 수수료 무료으로 좋다,2021년 2월 13일,55,별표 5개 만점에 5개를 받았습니다.
144,알맹이,," 원래 여기 계좌가 있는데 다시 사용하려고 깔았는데, 민증이 안된다고 운전면허증을 찍으라는데.... 카카오뱅크의 제 계좌 보려면 면허증을 따야 접근할 수 있는 건가여...ㅠ",2020년 12월 12일,51,별표 5개 만점에 1개를 받았습니다.
145,꽃블라,, 최고~~^^♡ 가계부도 같이 있으면 금상첨화 일듯 하네요,2021년 1월 3일,55,별표 5개 만점에 5개를 받았습니다.
146,하하호호,, 훼손된 민증이라고 출금 자체가 정지되고..고객센터 전화하니까 민증을 새로 발급받을수밖에 없다고하는데..민증발급받는데만 며칠에서 몇주가 걸리는데...그동안은 통장 잔액도 쓰지 못하고 월급 계좌도 다 변경해야하는 불편함이있네요ㅡㅡ 최소한 고객센터로 전화했을때 비밀번호등 본인 인증되면 남은 잔액이라도 출금할수있었으면 좋겠어요 이런 불편함때문에 카카오뱅크는 이제 안쓸거같네요,2021년 1월 12일,51,별표 5개 만점에 1개를 받았습니다.
147,Соня Ким,, 어제부터 카카오뱅크 어플이 오류나면서 접속이 안되고있는데. 이거 해결좀 해주세요!! 어플을 재설치하거나 휴대폰을 재부팅 해도 접속이 안되요!,2020년 12월 3일,51,별표 5개 만점에 1개를 받았습니다.
148,사다부중,, 상대방이 돈을 넣은걸 확인 했는데 돈이 안 들어왔고 입출금 내역 확인하려니까 튕겨요 이거 어떻게 해야하죠?,2021년 1월 1일,51,별표 5개 만점에 1개를 받았습니다.
149,[always SEOYOON]서윤,," 세이프박스 금액 조절하는거 다이얼로 바꿔주시면 더 편할 것 같아요. 스크롤로 미세조정하기 조금 불편해서요. 시간 맞추는 것처럼 다이얼로 바꾸면 훨씬 편리할 것 같아요. 그리고 세이프박스 출금할 때 잔액말고 출금액으로 설정할 수 있으면 좋겠어요. 보통 얼만큼이 필요해서 빼는걸텐데, 얼마 뺄지 잔액을 보고 한 번 더 생각해야해서 불편해요.",2020년 11월 6일,54,별표 5개 만점에 4개를 받았습니다.
150,지효,, 진짜 카드도 너무 귀엽고 돈 관리도 편해서 좋은데 패턴 없앨순없나요 아니면 순서를 비번을 첫번째로하고싶은데 설정에 들어가도 패턴을 안하거나 순서를 바꾸는건 없더라구요😭😭,2020년 11월 26일,54,별표 5개 만점에 4개를 받았습니다.
151,꿈이,, Mini를 누르면 계속 튕기네요,2021년 1월 1일,52,별표 5개 만점에 2개를 받았습니다.
152,김미지,, 상담원도 친절하고 편하고 좋아요,2021년 1월 4일,55,별표 5개 만점에 5개를 받았습니다.
153,정천식,, 이체시 타은행도 수수료도 없이 신속하게 이체하기가 아주 쉽고 편합니다,2021년 2월 11일,55,별표 5개 만점에 5개를 받았습니다.
154,박다연다연,," 너무 잘 쓰고 있습니다 ! 제안할 게 있는데요, 홈화면 금액 표시 옵션을 여러 계좌에 똑같이 적용하는 게 아니라 계좌별로 옵션을 끄고 킬 수 있게 달아주면 훨씬 좋을 것 같습니다 ! 금액을 자주 확인해야 하는 계좌도 있고, 자꾸 신경쓸바엔 차라리 엎어두고 쓰는게 나은 계좌도 있고.. 다 달라서요! 쓰면서 그 점이 바뀌면 정말 좋겠다는 생각을 했습니당! 감사합니당~",2020년 10월 22일,55,별표 5개 만점에 5개를 받았습니다.
155,"ᄋᄏ 조심히들어와, 한 이. 연임을미경",, 편하고 안전해요 26주적금도 재밌네요,2020년 12월 10일,55,별표 5개 만점에 5개를 받았습니다.
156,민근,, 본인인증 매우 거지같음 ㅡㅡ 신분증 하나때문에 갑자기 모든계좌 이용정지를 걸어버리고 (현재 이용계좌 3개) 무조건 재발급받으라고만 하내 ㅋㅋㅋ 개빡친다 ㅎㅎㅎ 고객센터 cs들도 앵무새같이 똑같은말만 대답하고 답답해디지것네,2021년 1월 14일,51,별표 5개 만점에 1개를 받았습니다.
157,라이온킹,, 이거 대출한도 알아보려고 한번 이용하면 전화번호 다털려요 온갖 대출업체에서 매일 전화오고 스팸해놔도 딴번호로 계속와요,2021년 1월 1일,51,별표 5개 만점에 1개를 받았습니다.
158,초심,," 수수료 무료 너무좋아요 이체하고 출금하는 아까운 돈을 아낄수있는건 정말 좋아요많은사람들에게 이 편리한 은생을 알리고 있어요. 불편한건 카카오뱅크, 카카톡 이체, 사람들이 너무 어려워한다는거에요. 다 다르다는것 어디로 돈이 들어가는지 헤깔려한다는거 나이드신분들은 톡으로 받거나 시간네 못받으면 돌아가고 어디로 입금되는지 힘들어 합니다. 함께 공부사용하면 더 큰 카뱅, 톡체 가능할것 같아요.",2020년 10월 27일,55,별표 5개 만점에 5개를 받았습니다.
159,유춘화,, 은행보다 신속 편리합니다,2021년 1월 2일,55,별표 5개 만점에 5개를 받았습니다.
160,오영민,, 은행 어플 중에서 가볍고 사용성 좋음,2021년 1월 31일,55,별표 5개 만점에 5개를 받았습니다.
161,정윤희,, 일단 수수료가 면제라서 좋아요,2021년 2월 8일,55,별표 5개 만점에 5개를 받았습니다.
162,김정현,, 업데이트후 배터리소모가심합니다 각종버그와 폰문젠줄알고 서비스센터가니 어플문제라고하더군요,2020년 12월 6일,51,별표 5개 만점에 1개를 받았습니다.
163,김블리,, 빠져나가지도 않은 후불교통카드 금액을 빠져나간것 마냥 이체기록에 적어놓은거도 어이가 없는데 그걸 확인하려는 고객이 문제인것마냥 진상인마냥 대하는 고객센터직원 정말 불편하네요 이런거 교육안하시나요? 정말 있던 신뢰 다 떨어지네요 좋게 생각하고 있었는데 ㅎ; 돈 빠져나갔던걸로 기억한다 하니까 그럴리가 없다고 고객님이 수긍하지 못하시니 확인해보겠다고하는게 말인가요? 그럼 왜 찍힌거냐 한 번 더 물어보니까 답답하다는듯이 대답하는데 기분이 매우 몹시 나쁘네요 제가 서비스쪽에서 일하고있어서 욕하거나 싸가지없게 말하지도않았어요 앞에 전화한 고객...전체 리뷰빠져나가지도 않은 후불교통카드 금액을 빠져나간것 마냥 이체기록에 적어놓은거도 어이가 없는데 그걸 확인하려는 고객이 문제인것마냥 진상인마냥 대하는 고객센터직원 정말 불편하네요 이런거 교육안하시나요? 정말 있던 신뢰 다 떨어지네요 좋게 생각하고 있었는데 ㅎ; 돈 빠져나갔던걸로 기억한다 하니까 그럴리가 없다고 고객님이 수긍하지 못하시니 확인해보겠다고하는게 말인가요? 그럼 왜 찍힌거냐 한 번 더 물어보니까 답답하다는듯이 대답하는데 기분이 매우 몹시 나쁘네요 제가 서비스쪽에서 일하고있어서 욕하거나 싸가지없게 말하지도않았어요 앞에 전화한 고객이 욕해서 기분 나빠있나 싶지만 그건 내가 아닌데요..^^;;,2020년 10월 12일,51,별표 5개 만점에 1개를 받았습니다.
164,Jin Teddy,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">KakaoBank Corp.</span><span class=""p2TkOb"">2020년 10월 5일</span></div>안녕하세요. 카카오뱅크입니다. 앱 로그인 후 홈 화면에 표시된 금액이 바로 보이지 않도록 ""화면편집""을 해보실 수 있습니다. 홈 화면 하단에 ""화면편집""을 터치하셔서 ""홈 화면에 금액 표시"" 기능을 이용해보세요. 숨겨진 금액은 금액 표시 부분을 손가락으로 살짝 밀어서 보실 수 있습니다. 감사합니다. 카카오뱅크 드림</div>", 편하고 좋아요! 그런데 잔액(보유금액) 숨기기 기능이 있으면 좋겠어요. 세이프 박스나 계좌 금액이 앱에 들어가면 액정에서 바로 보이니까 타인에게 보이는 게 불편해요.....,2020년 9월 25일,54,별표 5개 만점에 4개를 받았습니다.
165,Kim Ingds,, 현금출금이 다소 불편하고 수수료가 비싸요ㅠㅠ 나머지 기능들은 모두 만족합니딘,2021년 1월 11일,54,별표 5개 만점에 4개를 받았습니다.
166,이기현,, 처음 사용할때는 본인인증 한번하고 그뒤로 비번이나 패턴등으로 간편히 로그인 되서 편히 잘쓰다가 몇번째 업데이트후 인지 모르겠으나 매번 사용할때마다 재인증 요구 해서 귀찮고 짜증남 편하게 쓰려고 사용하는건데 매번 접속시마다 휴대폰인증 신분증인증 받아야 되서 신분증 없으면 사용도 못함 있던돈 다빼고 앱이 별로라서 이제 안씀 처음만 편했던 카뱅 지금은 안씀 업데이트좀 잘해라,2020년 11월 6일,51,별표 5개 만점에 1개를 받았습니다.
167,지나가는콘_,," 카카오뱅크 mini 정말 잘쓰고있는데요, mini 계좌도 세이프박스 기능 쓸 수 있게 해주시면 두 좋을 것 같아요. 이미 mini계좌가 있는데 세이프박스를 만드려고 하면 입출금통장을 만들라고 하고 입출금통장을 만드려고 주민등록번호를 입력하면 mini계좌를 만들라고 나와서요..",2020년 11월 18일,54,별표 5개 만점에 4개를 받았습니다.
168,신진아,," 아침에 결제를 해서 잔돈이 더 생기는 경우가 있는데 항상 전날 특정 시간대의 잔돈이 저금통에 들어가더라고요 저는 뒷자리가 0으로 딱 떨어지는 걸 좋아해서 저금통 한건데 아침 결제 후 남은 잔돈까지 저금통에 안 들어가는게 좀 아쉽습니당,, 저금되는 시간이 정해져있는 것 같은데 그 전까지의 모든 잔돈이 저금되면 좋겠어용 ㅎ",2020년 11월 2일,54,별표 5개 만점에 4개를 받았습니다.
169,문태완,, 모임통장을 생활비 계좌로도 사용하는데 아이들 경제 교육을 위해 어린 자녀들이 같이 보면 좋겠습니다. 모임 회원이라도 먼저 풀어주세요. 잠재고객 아니겠습니까?,2020년 10월 23일,55,별표 5개 만점에 5개를 받았습니다.
170,Jae Ho Lee,, 편리하고 유용함,2021년 1월 5일,54,별표 5개 만점에 4개를 받았습니다.
171,뭐있냐인생,, 카뱅 미니카드 체크카드랑 교통카드 둘 다 사용 가능한건 좋은데 교통카드로 사용할려면 편의점 등에 가서 따로 충전해야 한다는게 불편하네요ㅠㅠㅠ 그냥 일반 체크카드처럼 한번에 같이 적용되는거면 더 좋을거 같아요,2020년 10월 22일,54,별표 5개 만점에 4개를 받았습니다.
172,조재오,, 아 간편번호 재설정 하려는데 왜 이체가 안되냐고 장난 하냐? 금융이 장난이야? 걍 메신저 놀이나 해,2020년 12월 4일,51,별표 5개 만점에 1개를 받았습니다.
173,sujin um,, 태클 라스트 p80x 기기호환좀 해주세요..지발~~,2021년 1월 13일,55,별표 5개 만점에 5개를 받았습니다.
174,dreamy violet,, 잘 쓰고 있는데 이제 체크카드 디자인도 새로 업뎃해주세요ㅠㅠㅠㅠ mini 너무 예쁜데 그냥 체크카드도 디자인 제발ㅠㅠㅠㅠ 지금 색상 촌스러웠는데 미니처럼 살짝 톤다운된 파스텔 색상이면 좋겠어요 같은 색상에 캐릭터만 바뀌어도 되니까 제발요 너무 오래 됐어요,2020년 10월 27일,54,별표 5개 만점에 4개를 받았습니다.
175,김혜미,, 실명 인증이 안되네요.. 5회중 4회 실패해서 1회 남았습니다. 다른 앱에서는 다 됐는데 여기서만 안되는 게 이상하네요 아무리 확인해도 이름과 주민번호는 틀리지 않았는데.,2020년 10월 5일,53,별표 5개 만점에 3개를 받았습니다.
176,천사소녀홍만,, 아직까지 큰 불편함이 없어서 만족합니다,2020년 12월 22일,55,별표 5개 만점에 5개를 받았습니다.
177,김주영,, 그냥 가지고 있다는 것만으로도 든든해요,2021년 2월 2일,55,별표 5개 만점에 5개를 받았습니다.
178,Lu류난,," 카메라가 안돼면 못쓰는 앱이네요. 다른 인증 방법도 없고, 신분증 자동 촬영인데, 가까이있는거 초점 잘 못맞추는 현휴대폰 상태 때문에 못쓰고 있어요. 수동으로 촬영하라하면 가능한데, 그것도 안돼고 무조건 자동. 거지같네요. 정말. 다른 인증 방법이라도 있어야 하지 않나요.",2020년 10월 10일,51,별표 5개 만점에 1개를 받았습니다.
179,왕룡장,, 이체하기도 편하고 또 수수료도 없으니 너무 좋은것 같아요 그리고 대출 하기도 가편하고 좋어요~~^^,2020년 12월 13일,55,별표 5개 만점에 5개를 받았습니다.
180,Kyungs,, 편하게 잘 사용하고 있습니다. 계좌별로 잔액표시를 선택하면 더 좋겠습니다. 현재 앱 버전에서는 여러 계좌에 공통으로 잔액표시 여부를 선택할 수 있어요.,2020년 10월 21일,55,별표 5개 만점에 5개를 받았습니다.
181,착한버섯_,, 홈화면 계좌별 금액 공개 기능 그리고세이프박스 접기 기능도...추가되면 좋겠네요 통장잔고는 괜찮은데 세이프박스 금액이 신경 쓰여서요,2020년 11월 7일,55,별표 5개 만점에 5개를 받았습니다.
182,김재룡,, 지금 앱실행 안돼고있는데 문제 해결바랍니다,2021년 1월 1일,51,별표 5개 만점에 1개를 받았습니다.
183,신인철,, 너무나 편리하고 신속한 처리가 항상고맙고 감사하게 생각합니다 계속발전 있으기바랍니다,2020년 11월 27일,55,별표 5개 만점에 5개를 받았습니다.
184,바공이,, 정말 좋습니다 좋은데 배경화면 색이 남색으로 바뀐뒤 다시 바뀌지 않습니다 하얀색이 편했는데 남색이 되어버려서 좀 불편하네요 바꾸는법도 나와있지 않구요,2020년 11월 10일,54,별표 5개 만점에 4개를 받았습니다.
185,김James,, 사용하면 알려주는 서비스 안전에 만족함,2020년 12월 10일,55,별표 5개 만점에 5개를 받았습니다.
186,헤이?,," 카드 배송이 안된다고 문의 드렸는데 친절히 답해주시고 바로 수용해주시는게 정말 좋았던 것 같습니다. 또 처음 써보는 앱임에도 불구하고 간단하게 입금,결재 할 수 있는게 나이가 되신다면 써보기 좋을 것 같아요!",2020년 11월 6일,55,별표 5개 만점에 5개를 받았습니다.
187,왈냥,, 폰바꾸면서 깔아가지고 비번기억안나가지고 바꿀려했는데 영통민증사진찍어제출하니 유효안된다하네요....;; 또 계좌이체하라해서 272원보낼려하니 또안됨....,2020년 10월 11일,51,별표 5개 만점에 1개를 받았습니다.
